target_id	length	eff_length	est_counts	tpm
NODE_25957_length_407_cov_1.633523_g20410_i0	407	200.706	0	0
NODE_26000_length_406_cov_1.407407_g20451_i0	406	199.81	0	0
NODE_26498_length_395_cov_2.008824_g20935_i0	395	189.735	0	0
NODE_26536_length_394_cov_1.616519_g20972_i0	394	188.833	0	0
NODE_26685_length_391_cov_1.351190_g21119_i0	391	186.183	0	0
NODE_26758_length_389_cov_2.047904_g21189_i0	389	184.433	0	0
NODE_26932_length_385_cov_2.081818_g21359_i0	385	180.965	0	0
NODE_26941_length_385_cov_1.887879_g21368_i0	385	180.965	1.74745	0.711378
NODE_27041_length_383_cov_1.896341_g21465_i0	383	179.191	0	0
NODE_27160_length_380_cov_2.267692_g21582_i0	380	176.488	0	0
NODE_27218_length_379_cov_1.700617_g21637_i0	379	175.598	0	0
NODE_27571_length_372_cov_1.981073_g21985_i0	372	169.683	0	0
NODE_27665_length_370_cov_1.812698_g22078_i0	370	167.95	0	0
NODE_27963_length_365_cov_1.645161_g22371_i0	365	163.774	0	0
NODE_28291_length_359_cov_2.299342_g22692_i0	359	158.664	0	0
NODE_28765_length_351_cov_2.351351_g23163_i0	351	151.943	0	0
NODE_28791_length_351_cov_1.692568_g23189_i0	351	151.943	0	0
NODE_29263_length_342_cov_2.505226_g23660_i0	342	144.32	0.116979	0.0597132
NODE_29265_length_342_cov_2.369338_g23662_i0	342	144.32	0	0
NODE_29784_length_334_cov_2.017921_g24178_i0	334	137.734	0	0
NODE_29812_length_334_cov_1.401434_g24206_i0	334	137.734	0.486943	0.260452
NODE_29856_length_333_cov_1.956835_g24250_i0	333	136.945	0	0
NODE_29920_length_332_cov_1.935018_g24314_i0	332	136.124	0	0
NODE_29993_length_331_cov_1.590580_g24387_i0	331	135.423	0	0
NODE_30262_length_326_cov_3.132841_g24654_i0	326	131.601	3.57336	2.00037
NODE_30412_length_324_cov_2.066914_g24803_i0	324	130.023	0	0
NODE_30646_length_321_cov_1.917293_g25037_i0	321	127.669	2.79176	1.61096
NODE_30728_length_320_cov_1.532075_g25118_i0	320	126.869	0	0
NODE_30783_length_319_cov_1.405303_g25173_i0	319	126.11	0	0
NODE_31095_length_314_cov_1.521236_g25483_i0	314	122.231	0	0
NODE_31166_length_313_cov_1.151163_g25554_i0	313	121.438	0	0
NODE_31302_length_311_cov_1.640625_g25690_i0	311	119.96	0	0
NODE_31912_length_302_cov_1.659919_g26298_i0	302	113.27	0	0
NODE_32115_length_299_cov_2.450820_g26500_i0	299	111.068	0	0
NODE_32298_length_297_cov_1.764463_g26683_i0	297	109.703	0	0
NODE_32886_length_289_cov_1.662393_g27271_i0	289	103.598	0	0
NODE_33378_length_283_cov_1.614035_g27763_i0	283	99.3265	0	0
NODE_34767_length_266_cov_3.497630_g29151_i0	266	87.6857	0	0
NODE_35557_length_258_cov_1.709360_g29939_i0	258	82.0833	0	0
NODE_35667_length_257_cov_1.524752_g30049_i0	257	81.322	0	0
NODE_41633_length_204_cov_1.684564_g36013_i0	204	49.488	0	0
NODE_698_length_4521_cov_32.141329_g540_i0	4521	4306.16	309.213	5.29005
NODE_3725_length_2540_cov_15.145309_g3014_i0	2540	2325.16	0	0
NODE_6305_length_1935_cov_23.545789_g1455_i1	1935	1720.16	38.6942	1.65718
NODE_7343_length_1766_cov_3.712305_g493_i2	1766	1551.16	22.4017	1.06394
NODE_14826_length_995_cov_6.104167_g6769_i1	995	780.155	0	0
NODE_16309_length_902_cov_2.226067_g4634_i1	902	687.155	2.58216	0.276834
NODE_16854_length_869_cov_58.675060_g14026_i0	869	654.155	31.5042	3.54797
NODE_19534_length_741_cov_459.181303_g9409_i1	741	526.332	0	0
NODE_28650_length_465_cov_305.437209_g25029_i0	465	254.645	2.75815	0.797945
NODE_29866_length_442_cov_16.280098_g26227_i0	442	232.98	0.000293791	9.28991e-05
NODE_34012_length_372_cov_1.433234_g30342_i0	372	169.683	0	0
NODE_46101_length_244_cov_1.363636_g42427_i0	244	72.9147	5.41514	5.47124
NODE_47061_length_237_cov_1.767327_g43387_i0	237	68.6545	0	0
NODE_48124_length_230_cov_1.830769_g44450_i0	230	64.3564	4	4.57888
S72545	674	459.473	2.63602	0.422649
S91058	671	456.473	0	0
S95076	415	207.845	26.72	9.47084
S110975	409	202.54	0	0
S124854	293	106.647	1	0.690783
S135682	285	100.779	4.20001	3.07023
S160639	536	323.162	0	0
S183767	299	111.068	5	3.31645
S204690	584	370.05	12.6886	2.52607
S231095	517	304.667	3.62556	0.876679
S331410	612	397.899	20.0353	3.70949
S375275	381	177.396	0.659126	0.273727
S388396	423	215.325	9.63342	3.29593
S430403	414	206.994	5.88293	2.09376
S439102	1414	1199.16	4.06792	0.249913
S510438	434	225.493	0	0
S616149	311	119.96	6	3.68472
S664596	1155	940.155	48.8019	3.82409
S664995	781	566.277	8.3647	1.08821
S665376	1053	838.155	2.06381	0.1814
S665579	303	114.086	0	0
S665820	1555	1340.16	0	0
S666550	2168	1953.16	0	0
S666938	736	521.332	15.8608	2.24131
S668958	1000	785.155	6.94746	0.651871
S669034	496	284.321	0	0
S669148	1606	1391.16	3.26325	0.172809
S669802	889	674.155	1.33364	0.145737
S669921	963	748.155	0	0
S670874	1492	1277.16	0	0
S672583	1246	1031.16	0	0
S672879	535	322.227	142.036	32.4734
S673566	777	562.277	20.7661	2.72079
S673877	1101	886.155	3.45628	0.287336
S675467	956	741.155	0	0
S675669	2200	1985.16	15.8771	0.589208
S676031	337	140.188	0	0
S676442	1050	835.155	18.6774	1.64756
S676827	432	223.608	5.94851	1.9598
S678126	620	405.818	437.653	79.4492
S678248	2707	2492.16	59.1238	1.74775
S679063	394	188.833	5.50997	2.14963
S679446	693	478.332	0	0
S679633	845	630.22	15.1292	1.76854
S680382	358	157.833	2.18015	1.01761
S680833	1094	879.155	2.66948	0.223693
S681233	416	208.759	13.1318	4.63415
S681799	837	622.22	8.70114	1.0302
S681915	1094	879.155	29.0883	2.4375
S682895	965	750.155	2.18841	0.214916
S683084	531	318.259	6.98444	1.61675
S685081	1664	1449.16	0	0
S686407	388	183.567	5.74047	2.3038
S687538	555	341.696	0.880732	0.189887
S687880	283	99.3265	0	0
S688251	1365	1150.16	9.50092	0.608556
S688548	1326	1111.16	50.3596	3.33886
S689160	395	189.735	0	0
S689286	969	754.155	0.0506326	0.00494608
S689525	744	529.332	0	0
S689657	1332	1117.16	92.6691	6.11101
S690306	817	602.22	9.00623	1.10174
S691387	1792	1577.16	10.3279	0.482424
S691635	1184	969.155	26.6678	2.02715
S691770	1987	1772.16	11.2058	0.465835
S691980	1415	1200.16	1.13477	0.0696565
S692383	404	198.035	13.4461	5.002
S692559	3023	2808.16	32.2874	0.84704
S692603	903	688.155	0	0
S693106	991	776.155	12.6711	1.20269
S693388	437	228.285	5.59452	1.80541
S694312	413	206.036	1.44421	0.516391
S697349	1371	1156.16	22.7924	1.45233
S698790	670	455.473	1.43773	0.232544
S700200	1706	1491.16	58.9898	2.91437
S701905	807	592.22	21.574	2.68373
S702814	2561	2346.16	61.0049	1.91558
S703230	956	741.155	17.9979	1.78898
S703238	635	420.653	6.30865	1.10485
S705925	2132	1917.16	6.66554	0.256135
S706108	3337	3122.16	59.4763	1.4034
S707192	5954	5739.16	2.85065	0.0365921
S707471	846	631.22	0	0
J664606	1896	1681.16	6.30294	0.276202
J664705	792	577.22	0	0
J664749	1245	1030.16	111.859	7.99941
J664958	1282	1067.16	0	0
J665417	921	706.155	15.9395	1.6629
J665482	1002	787.155	11.4057	1.06746
J665726	266	87.6857	3.61648	3.03843
J665909	1762	1547.16	7.75811e-05	3.69414e-06
J667033	778	563.277	4.59943	0.601552
J667377	370	167.95	5.59457	2.45402
J667537	1730	1515.16	11.1276	0.541047
J667539	2315	2100.16	2.78062	0.0975398
J667793	1702	1487.16	0	0
J667984	1117	902.155	7.88949	0.644257
J668464	1792	1577.16	0	0
J668560	1582	1367.16	0	0
J668573	1947	1732.16	4.8497	0.206262
J668805	740	525.332	7.9159	1.11009
J669603	1604	1389.16	2.93068e-08	1.55421e-09
J669748	338	141.019	2.48076	1.29598
J669971	1458	1243.16	0	0
J670222	349	150.333	0	0
J670309	1434	1219.16	3.93295	0.237657
J671295	342	144.32	0	0
J671371	2878	2663.16	0	0
J671452	3071	2856.16	78.5851	2.02698
J671504	898	683.155	258.391	27.8644
J671654	943	728.155	0	0
J671700	1174	959.155	6.47889	0.497626
J672475	2101	1886.16	23.1815	0.905429
J672560	1113	898.155	30.0726	2.46667
J672980	1321	1106.16	9.47868	0.631282
J673038	520	307.667	16.8495	4.03457
J673134	643	428.653	5.10997	0.878221
J673386	4404	4189.16	24.3473	0.428169
J673736	434	225.493	7.61557	2.48806
J674049	836	621.22	2.47227	0.293185
J674065	876	661.155	0	0
J674392	741	526.332	0	0
J674659	538	325.065	0	0
J674767	1673	1458.16	28.2505	1.4273
J675022	2394	2179.16	26.3336	0.890253
J675072	3284	3069.16	41.9037	1.00583
J676577	1075	860.155	13.3607	1.14431
J676757	1968	1753.16	92.6598	3.8937
J677126	2190	1975.16	18.8717	0.703884
J677325	1838	1623.16	0	0
J677436	2119	1904.16	23.4714	0.908087
J677752	769	554.277	0	0
J677849	341	143.539	0.00110563	0.000567457
J677856	317	124.688	2.65415	1.56817
J678607	4284	4069.16	41.2141	0.746162
R664474	919	704.155	20.3509	2.12915
R664611	1237	1022.16	8.95204	0.645203
R664841	3152	2937.16	1.72122	0.0431718
R668588	861	646.155	0	0
R668992	2240	2025.16	134.255	4.88385
R675963	471	260.384	0	0
R676502	669	454.473	2.73525	0.443383
R680465	2646	2431.16	0.000222213	6.73361e-06
R681047	3471	3256.16	0	0
R681367	4244	4029.16	0.00386019	7.05807e-05
R685348	325	130.936	11.2989	6.35721
R688033	973	758.155	50.5289	4.9099
R688774	2358	2143.16	52.8051	1.81515
R689472	422	214.369	0	0
R696060	1545	1330.16	0	0
R707040	337	140.188	1.83819	0.965986
R712853	558	344.696	3.6758	0.785609
R717260	329	133.868	2.07234	1.14045
R721732	462	251.773	0	0
R721761	1308	1093.16	8.84948	0.596385
TRINITY_DN6603_c0_g3_i1	234	66.6561	0	0
TRINITY_DN6684_c0_g1_i1	294	107.318	0	0
TRINITY_DN9783_c0_g3_i1	252	78.1029	0	0
TRINITY_DN9741_c0_g2_i1	201	47.8336	0	0
TRINITY_DN10924_c0_g3_i1	223	60.0594	1.63734	2.0084
TRINITY_DN19291_c0_g2_i1	212	53.8534	1	1.36798
TRINITY_DN8772_c0_g1_i1	868	653.155	7.74459	0.87352
TRINITY_DN8765_c0_g4_i1	905	690.155	7.62066	0.813461
TRINITY_DN9292_c0_g1_i1	368	166.285	8	3.54429
TRINITY_DN9218_c0_g1_i1	666	451.519	4.67325	0.762491
TRINITY_DN9218_c0_g3_i1	272	91.6668	1	0.803673
TRINITY_DN9213_c0_g1_i2	1280	1065.16	19.6125	1.35648
TRINITY_DN14829_c0_g2_i1	241	71.1658	2	2.07038
TRINITY_DN14844_c0_g1_i1	1127	912.155	4.51211	0.36442
TRINITY_DN14869_c0_g4_i1	261	84.2157	0	0
TRINITY_DN13424_c0_g2_i1	305	115.488	0	0
TRINITY_DN1439_c1_g2_i1	1019	804.155	6.19356	0.567403
TRINITY_DN17489_c0_g1_i2	383	179.191	0	0
TRINITY_DN9421_c0_g3_i1	225	61.28	1	1.20219
TRINITY_DN9432_c0_g3_i1	705	490.332	5.13147	0.770978
TRINITY_DN9432_c0_g6_i1	1157	942.155	0	0
TRINITY_DN9471_c0_g2_i1	216	56.0076	4	5.26143
TRINITY_DN11822_c0_g3_i1	213	54.3951	4.82015	6.52818
TRINITY_DN12517_c0_g2_i1	741	526.332	1.49072	0.208654
TRINITY_DN12537_c0_g2_i1	601	386.938	3.5993	0.68528
TRINITY_DN3669_c0_g7_i1	664	449.564	11.9198	1.9533
TRINITY_DN3615_c0_g1_i2	487	275.463	9.34255	2.49858
TRINITY_DN8126_c0_g5_i1	717	502.332	5.33611	0.782573
TRINITY_DN8192_c0_g6_i1	236	68.0264	2	2.16593
TRINITY_DN11943_c0_g4_i1	253	78.7093	6	5.61586
TRINITY_DN16759_c0_g4_i1	297	109.703	6	4.02926
TRINITY_DN16760_c0_g1_i1	264	86.1919	3	2.56416
TRINITY_DN684_c0_g4_i1	209	52.0724	1	1.41476
TRINITY_DN21401_c0_g4_i1	464	253.697	1.14507	0.332512
TRINITY_DN6966_c0_g3_i1	519	306.667	0	0
TRINITY_DN6902_c0_g2_i1	796	581.22	5.47032	0.693368
TRINITY_DN8032_c0_g4_i1	223	60.0594	1.89455	2.3239
TRINITY_DN8064_c0_g2_i1	348	149.494	1.18091	0.581945
TRINITY_DN22151_c0_g1_i3	702	487.332	3.09415	0.467744
TRINITY_DN15715_c0_g3_i1	822	607.22	19.4195	2.35604
TRINITY_DN7688_c0_g2_i2	318	125.364	1.84357	1.08337
TRINITY_DN7611_c0_g3_i1	224	60.6944	1	1.21379
TRINITY_DN24214_c0_g1_i1	217	56.6683	0	0
TRINITY_DN11009_c0_g1_i1	220	58.3686	1.33217	1.6814
TRINITY_DN23810_c0_g5_i1	216	56.0076	1	1.31536
TRINITY_DN15530_c0_g3_i1	625	410.777	16.7744	3.00838
TRINITY_DN15515_c0_g1_i1	221	58.9681	0	0
TRINITY_DN15547_c0_g1_i1	610	395.899	4.81239	0.895504
TRINITY_DN1360_c0_g1_i5	1396	1181.16	0	0
TRINITY_DN1378_c0_g9_i1	669	454.473	1.6997	0.275521
TRINITY_DN5296_c0_g1_i1	300	111.794	9	5.93082
TRINITY_DN1862_c0_g1_i2	249	76.1918	0	0
TRINITY_DN1870_c0_g2_i2	983	768.155	32.6422	3.13056
TRINITY_DN1856_c0_g1_i3	699	484.332	5.53489	0.841893
TRINITY_DN18932_c0_g1_i1	266	87.6857	3.9499	3.31855
TRINITY_DN9032_c0_g1_i1	361	160.359	1.39657	0.641596
TRINITY_DN20590_c0_g2_i1	313	121.438	0	0
TRINITY_DN20522_c0_g2_i1	2205	1990.16	0	0
TRINITY_DN6360_c0_g3_i1	231	64.9625	2	2.26808
TRINITY_DN24769_c0_g6_i1	241	71.1658	7	7.24633
TRINITY_DN2394_c0_g1_i3	1947	1732.16	5.05685	0.215073
TRINITY_DN2344_c0_g1_i1	682	467.427	0	0
TRINITY_DN2309_c0_g2_i1	203	48.8278	5.04312	7.60892
TRINITY_DN2397_c0_g1_i1	935	720.155	8.59068	0.878805
TRINITY_DN2330_c0_g2_i1	991	776.155	5.3389	0.506751
TRINITY_DN4632_c0_g1_i1	230	64.3564	1.25012	1.43104
TRINITY_DN20247_c0_g3_i1	272	91.6668	0	0
TRINITY_DN20215_c1_g2_i1	225	61.28	2	2.40438
TRINITY_DN902_c0_g1_i2	1493	1278.16	9.7545	0.562228
TRINITY_DN3029_c0_g3_i1	246	74.1299	8.14339	8.09288
TRINITY_DN3072_c0_g2_i1	338	141.019	2.32559	1.21492
TRINITY_DN16896_c0_g3_i1	235	67.4071	3	3.27874
TRINITY_DN16872_c0_g1_i1	261	84.2157	4	3.49912
TRINITY_DN8512_c0_g2_i1	351	151.943	1.9397	0.94047
TRINITY_DN11255_c0_g2_i1	217	56.6683	0	0
TRINITY_DN22523_c0_g3_i1	796	581.22	1.30508	0.165421
TRINITY_DN22697_c0_g2_i1	249	76.1918	8	7.73523
TRINITY_DN2094_c2_g1_i4	3758	3543.16	54.4377	1.13188
TRINITY_DN5004_c0_g3_i1	549	335.866	0	0
TRINITY_DN5032_c0_g4_i1	270	90.2191	0	0
TRINITY_DN5045_c0_g3_i1	255	80.0552	1.13032	1.04017
TRINITY_DN32039_c0_g1_i1	259	82.7994	3	2.66922
TRINITY_DN5498_c0_g2_i1	643	428.653	12.471	2.14331
TRINITY_DN5488_c0_g3_i1	653	438.653	5.466	0.917996
TRINITY_DN15979_c0_g2_i1	232	65.528	3.5996	4.04686
TRINITY_DN18482_c0_g2_i1	220	58.3686	1.34046	1.69187
