target_id	length	eff_length	est_counts	tpm
NODE_12154_length_1019_cov_1.675311_g8581_i0	1019	799.972	0	0
NODE_12279_length_1009_cov_2.056604_g7656_i1	1009	789.972	0	0
NODE_12402_length_997_cov_2.066879_g8778_i0	997	777.972	1.18172e-07	1.03069e-08
NODE_12613_length_979_cov_2.230519_g335_i2	979	759.972	0	0
NODE_12710_length_971_cov_2.359170_g9019_i0	971	751.972	0	0
NODE_12757_length_967_cov_1.865132_g9057_i0	967	747.972	10.092	0.915531
NODE_12841_length_962_cov_2.140022_g2204_i1	962	742.972	0	0
NODE_12883_length_958_cov_2.720930_g9144_i0	958	738.972	9.40529	0.863625
NODE_12894_length_957_cov_2.092018_g8637_i1	957	737.972	5.98774	0.550559
NODE_12913_length_956_cov_2.244173_g9165_i0	956	736.972	0	0
NODE_12997_length_949_cov_2.210291_g7770_i1	949	729.972	9.26425	0.861162
NODE_13012_length_948_cov_2.160134_g2433_i1	948	728.972	10.4653	0.974141
NODE_13144_length_937_cov_2.317460_g9342_i0	937	717.972	0	0
NODE_13340_length_923_cov_2.193548_g9480_i0	923	703.972	0	0
NODE_13554_length_909_cov_2.182670_g174_i2	909	689.972	0	0
NODE_13648_length_903_cov_2.169811_g174_i3	903	683.972	0	0
NODE_13677_length_900_cov_2.279290_g9733_i0	900	680.972	0	0
NODE_13798_length_891_cov_2.092105_g8236_i2	891	671.972	0	0
NODE_13899_length_885_cov_2.481928_g559_i4	885	665.972	8.06732	0.821967
NODE_14125_length_869_cov_2.160934_g2433_i2	869	649.972	0	0
NODE_14174_length_866_cov_1.944513_g9930_i1	866	646.972	0	0
NODE_14727_length_831_cov_2.920103_g10537_i0	831	611.972	25.5983	2.83831
NODE_14766_length_829_cov_2.321705_g10570_i0	829	609.972	0	0
NODE_15456_length_786_cov_2.042408_g11112_i0	786	566.972	0	0
NODE_15484_length_784_cov_2.604938_g11135_i0	784	564.972	0	0
NODE_15556_length_781_cov_2.345730_g6398_i2	781	561.972	0	0
NODE_15744_length_769_cov_2.028011_g11349_i0	769	550.028	0	0
NODE_15814_length_765_cov_2.273239_g11405_i0	765	546.028	0	0
NODE_15990_length_755_cov_1.980000_g11546_i0	755	536.081	0	0
NODE_16366_length_735_cov_2.627941_g11842_i0	735	516.134	0	0
NODE_16385_length_734_cov_2.126657_g11860_i0	734	515.134	8.64534	1.13879
NODE_16406_length_733_cov_2.072271_g11349_i1	733	514.134	3.43775	0.453711
NODE_16407_length_733_cov_2.051622_g11877_i0	733	514.134	0	0
NODE_16471_length_730_cov_1.888889_g11928_i0	730	511.134	0	0
NODE_16542_length_726_cov_2.274218_g11982_i0	726	507.134	2.83275e-05	3.79023e-06
NODE_16790_length_714_cov_1.773900_g12190_i0	714	495.134	0	0
NODE_16934_length_707_cov_2.266871_g11405_i1	707	488.134	0	0
NODE_17061_length_700_cov_2.063566_g11349_i2	700	481.183	3.47252e-08	4.89684e-09
NODE_17073_length_699_cov_8.725155_g12409_i0	699	480.183	76.9007	10.8669
NODE_17339_length_686_cov_1.995246_g12631_i0	686	467.231	0	0
NODE_17598_length_674_cov_3.061389_g12836_i0	674	455.322	0	0
NODE_17623_length_673_cov_2.257282_g12858_i0	673	454.322	0	0
NODE_17668_length_671_cov_2.332792_g12892_i0	671	452.368	0	0
NODE_17845_length_664_cov_1.899836_g13041_i0	664	445.368	0	0
NODE_17949_length_660_cov_1.925620_g13127_i0	660	441.412	0	0
NODE_18131_length_652_cov_1.986600_g13280_i0	652	433.412	0	0
NODE_18145_length_651_cov_2.723154_g13291_i0	651	432.412	0	0
NODE_18201_length_649_cov_1.909091_g13339_i0	649	430.412	0	0
NODE_18234_length_647_cov_2.410473_g13367_i0	647	428.412	4.66505	0.738883
NODE_18329_length_643_cov_2.375850_g13446_i0	643	424.455	0	0
NODE_18334_length_643_cov_1.683673_g13451_i0	643	424.455	0	0
NODE_18401_length_640_cov_2.423932_g13509_i0	640	421.455	18.5779	2.99107
NODE_18772_length_625_cov_2.203509_g13828_i0	625	406.661	0	0
NODE_18838_length_622_cov_2.783069_g13878_i0	622	403.661	0	0
NODE_19143_length_611_cov_2.154676_g14132_i0	611	392.861	2.27727	0.39333
NODE_19273_length_606_cov_2.259528_g14239_i0	606	387.861	0	0
NODE_19328_length_604_cov_1.768670_g14287_i0	604	385.899	0	0
NODE_19355_length_603_cov_1.744526_g14312_i0	603	384.899	0	0
NODE_19409_length_601_cov_2.347985_g14362_i0	601	382.938	0	0
NODE_19645_length_593_cov_2.156134_g14569_i0	593	375.127	0	0
NODE_19756_length_588_cov_4.142589_g14670_i0	588	370.201	9.52579	1.746
NODE_19903_length_583_cov_2.155303_g14799_i0	583	365.312	4.80154	0.891864
NODE_20074_length_576_cov_2.740883_g14950_i0	576	358.312	0	0
NODE_20174_length_573_cov_1.536680_g15035_i0	573	355.419	0	0
NODE_20245_length_570_cov_1.976699_g15100_i0	570	352.419	0	0
NODE_20274_length_569_cov_1.729572_g15126_i0	569	351.419	0	0
NODE_20612_length_557_cov_1.958167_g15429_i0	557	339.732	0	0
NODE_21056_length_541_cov_1.927984_g15828_i0	541	324.231	0	0
NODE_21057_length_541_cov_1.897119_g15829_i0	541	324.231	5.46807	1.14435
NODE_21160_length_538_cov_1.801242_g15926_i0	538	321.263	0	0
NODE_21237_length_535_cov_2.545833_g15995_i0	535	318.392	0	0
NODE_21268_length_534_cov_1.555324_g16025_i0	534	317.392	4.14338	0.88581
NODE_21399_length_530_cov_1.898947_g16136_i0	530	313.455	0	0
NODE_21460_length_528_cov_2.236786_g16190_i0	528	311.549	3.03165	0.660287
NODE_21516_length_526_cov_1.815287_g16240_i0	526	309.549	1.74841	0.38326
NODE_21719_length_520_cov_1.716129_g16426_i0	520	303.642	0	0
NODE_22096_length_508_cov_2.240618_g16769_i0	508	292.06	0	0
NODE_22111_length_508_cov_1.598234_g16782_i0	508	292.06	0	0
NODE_22373_length_500_cov_1.802247_g17029_i0	500	284.378	0	0
NODE_22415_length_499_cov_2.009009_g17064_i0	499	283.436	0	0
NODE_22527_length_496_cov_2.156463_g17169_i0	496	280.549	2.65626	0.642455
NODE_22554_length_495_cov_2.556818_g17192_i0	495	279.578	0	0
NODE_22586_length_494_cov_2.097950_g17222_i0	494	278.606	7.11954	1.73398
NODE_22793_length_488_cov_2.503464_g17416_i0	488	272.828	0	0
NODE_23006_length_482_cov_2.629977_g17606_i0	482	267.183	0	0
NODE_23229_length_476_cov_2.408551_g17818_i0	476	261.664	0	0
NODE_23329_length_473_cov_1.889952_g17906_i0	473	258.875	0	0
NODE_23354_length_472_cov_2.052758_g17929_i0	472	257.875	0	0
NODE_23465_length_469_cov_1.925121_g18036_i0	469	254.979	1.50812	0.401339
NODE_23684_length_463_cov_2.272059_g18240_i0	463	249.235	0	0
NODE_24017_length_455_cov_1.792500_g18553_i0	455	241.757	1.28343	0.360225
NODE_24141_length_451_cov_2.108586_g18669_i0	451	237.952	0	0
NODE_24251_length_448_cov_2.445293_g18771_i0	448	235.049	0	0
NODE_24304_length_447_cov_2.193878_g18820_i0	447	234.168	0	0
NODE_24900_length_432_cov_1.949602_g19390_i0	432	220.211	1.64769	0.507712
NODE_24980_length_430_cov_1.616000_g19469_i0	430	218.593	0	0
NODE_25057_length_428_cov_2.302949_g19542_i0	428	216.75	0	0
NODE_25281_length_423_cov_1.589674_g19752_i0	423	212.301	1.79833	0.574777
NODE_25391_length_420_cov_2.246575_g19860_i0	420	209.453	0	0
NODE_25462_length_418_cov_2.217631_g19929_i0	418	207.582	0	0
NODE_25473_length_418_cov_1.831956_g19940_i0	418	207.582	0	0
NODE_25815_length_410_cov_2.169014_g20268_i0	410	200.444	4.87627	1.65073
NODE_25957_length_407_cov_1.633523_g20410_i0	407	197.753	0	0
NODE_26000_length_406_cov_1.407407_g20451_i0	406	196.855	0	0
NODE_26498_length_395_cov_2.008824_g20935_i0	395	187.329	0	0
NODE_26536_length_394_cov_1.616519_g20972_i0	394	186.407	0	0
NODE_26685_length_391_cov_1.351190_g21119_i0	391	183.735	0	0
NODE_26758_length_389_cov_2.047904_g21189_i0	389	181.945	0	0
NODE_26932_length_385_cov_2.081818_g21359_i0	385	178.474	0	0
NODE_26941_length_385_cov_1.887879_g21368_i0	385	178.474	0	0
NODE_27041_length_383_cov_1.896341_g21465_i0	383	176.735	0	0
NODE_27160_length_380_cov_2.267692_g21582_i0	380	174.401	0	0
NODE_27218_length_379_cov_1.700617_g21637_i0	379	173.585	0	0
NODE_27571_length_372_cov_1.981073_g21985_i0	372	167.51	0	0
NODE_27665_length_370_cov_1.812698_g22078_i0	370	165.954	0	0
NODE_27963_length_365_cov_1.645161_g22371_i0	365	161.673	0	0
NODE_28291_length_359_cov_2.299342_g22692_i0	359	156.629	1.2543	0.543389
NODE_28765_length_351_cov_2.351351_g23163_i0	351	150.073	0	0
NODE_28791_length_351_cov_1.692568_g23189_i0	351	150.073	0	0
NODE_29263_length_342_cov_2.505226_g23660_i0	342	142.429	0.19962	0.0951016
NODE_29265_length_342_cov_2.369338_g23662_i0	342	142.429	0	0
NODE_29784_length_334_cov_2.017921_g24178_i0	334	135.873	0	0
NODE_29812_length_334_cov_1.401434_g24206_i0	334	135.873	0	0
NODE_29856_length_333_cov_1.956835_g24250_i0	333	135.173	0.828148	0.415718
NODE_29920_length_332_cov_1.935018_g24314_i0	332	134.428	0	0
NODE_29993_length_331_cov_1.590580_g24387_i0	331	133.816	0	0
NODE_30262_length_326_cov_3.132841_g24654_i0	326	129.717	7.76484	4.06177
NODE_30412_length_324_cov_2.066914_g24803_i0	324	128.21	0	0
NODE_30646_length_321_cov_1.917293_g25037_i0	321	125.885	0.0296597	0.0159872
NODE_30728_length_320_cov_1.532075_g25118_i0	320	125.099	0	0
NODE_30783_length_319_cov_1.405303_g25173_i0	319	124.496	0	0
NODE_31095_length_314_cov_1.521236_g25483_i0	314	120.9	0	0
NODE_31166_length_313_cov_1.151163_g25554_i0	313	120.178	0	0
NODE_31302_length_311_cov_1.640625_g25690_i0	311	118.648	0	0
NODE_31912_length_302_cov_1.659919_g26298_i0	302	111.817	0	0
NODE_32115_length_299_cov_2.450820_g26500_i0	299	109.749	0	0
NODE_32298_length_297_cov_1.764463_g26683_i0	297	108.217	0	0
NODE_32886_length_289_cov_1.662393_g27271_i0	289	102.262	0	0
NODE_33378_length_283_cov_1.614035_g27763_i0	283	98.341	0	0
NODE_34767_length_266_cov_3.497630_g29151_i0	266	86.7883	0	0
NODE_35557_length_258_cov_1.709360_g29939_i0	258	81.7924	0	0
NODE_35667_length_257_cov_1.524752_g30049_i0	257	81.217	0	0
NODE_41633_length_204_cov_1.684564_g36013_i0	204	49.5185	0	0
NODE_698_length_4521_cov_32.141329_g540_i0	4521	4301.97	405.047	6.38879
NODE_3725_length_2540_cov_15.145309_g3014_i0	2540	2320.97	0	0
NODE_6305_length_1935_cov_23.545789_g1455_i1	1935	1715.97	2.3578	0.0932348
NODE_7343_length_1766_cov_3.712305_g493_i2	1766	1546.97	28.4981	1.25001
NODE_14826_length_995_cov_6.104167_g6769_i1	995	775.972	0	0
NODE_16309_length_902_cov_2.226067_g4634_i1	902	682.972	4.52757	0.449825
NODE_16854_length_869_cov_58.675060_g14026_i0	869	649.972	51.8324	5.41112
NODE_19534_length_741_cov_459.181303_g9409_i1	741	522.134	0	0
NODE_28650_length_465_cov_305.437209_g25029_i0	465	251.133	7.53078	2.03478
NODE_29866_length_442_cov_16.280098_g26227_i0	442	229.499	6.85499	2.02679
NODE_34012_length_372_cov_1.433234_g30342_i0	372	167.51	1	0.405079
NODE_46101_length_244_cov_1.363636_g42427_i0	244	72.6893	3	2.80048
NODE_47061_length_237_cov_1.767327_g43387_i0	237	68.4911	5	4.95356
NODE_48124_length_230_cov_1.830769_g44450_i0	230	64.2785	29	30.6135
S72545	674	455.322	6.18727	0.922064
S91058	671	452.368	0	0
S95076	415	204.857	6.97442	2.31014
S110975	409	199.526	0	0
S124854	293	105.255	1.32143	0.851888
S135682	285	99.7393	8.89103	6.04877
S160639	536	319.36	10.7093	2.27542
S183767	299	109.749	4.56834	2.82448
S204690	584	366.312	10.6183	1.96692
S231095	517	300.673	0	0
S331410	612	393.861	10.014	1.72523
S375275	381	175.18	1.42644	0.552523
S388396	423	212.301	3.01837	0.964719
S430403	414	203.984	0	0
S439102	1414	1194.97	6.18686	0.351313
S510438	434	222.098	3.32485	1.0158
S616149	311	118.648	3.45407	1.97539
S664596	1155	935.972	53.6172	3.88707
S664995	781	561.972	5.65703	0.683054
S665376	1053	833.972	0	0
S665579	303	112.579	0	0
S665820	1555	1335.97	10.5936	0.538054
S666550	2168	1948.97	0	0
S666938	736	517.134	0	0
S668958	1000	780.972	2.30055	0.199883
S669034	496	280.549	0	0
S669148	1606	1386.97	15.2586	0.746497
S669802	889	669.972	0	0
S669921	963	743.972	0	0
S670874	1492	1272.97	23.0373	1.22798
S672583	1246	1026.97	1.88975	0.124861
S672879	535	318.392	148.356	31.6172
S673566	777	557.972	14.4827	1.76124
S673877	1101	881.972	0	0
S675467	956	736.972	0	0
S675669	2200	1980.97	24.7407	0.847451
S676031	337	138.356	12.1095	5.93894
S676442	1050	830.972	19.7935	1.61629
S676827	432	220.211	3.73898	1.15211
S678126	620	401.742	246.758	41.6779
S678248	2707	2487.97	78.8257	2.14983
S679063	394	186.407	3.46382	1.26088
S679446	693	474.231	1.56085	0.223332
S679633	845	625.972	0.00719512	0.000779946
S680382	358	155.814	0	0
S680833	1094	874.972	2.92761	0.227039
S681233	416	205.667	8.57442	2.82892
S681799	837	617.972	1.28125	0.140684
S681915	1094	874.972	4.99073	0.387036
S682895	965	745.972	9.78333	0.889908
S683084	531	314.455	8.58888	1.85335
S685081	1664	1444.97	7.58452	0.356164
S686407	388	181.022	2.33006	0.873411
S687538	555	337.8	0	0
S687880	283	98.341	0	0
S688251	1365	1145.97	16.431	0.972909
S688548	1326	1106.97	3.77714	0.23153
S689160	395	187.329	0	0
S689286	969	749.972	2.91546	0.263781
S689525	744	525.134	8.21443	1.06142
S689657	1332	1112.97	73.7581	4.49683
S690306	817	597.972	0	0
S691387	1792	1572.97	39.3304	1.69664
S691635	1184	964.972	0	0
S691770	1987	1767.97	16.9478	0.650459
S691980	1415	1195.97	9.2747	0.526211
S692383	404	195.119	14.2538	4.95692
S692559	3023	2803.97	130.069	3.14761
S692603	903	683.972	0	0
S693106	991	771.972	3.91906	0.344478
S693388	437	224.893	1.7278	0.521313
S694312	413	203.152	0	0
S697349	1371	1151.97	11.353	0.66873
S698790	670	451.368	4.76661	0.716573
S700200	1706	1486.97	41.2893	1.88415
S701905	807	587.972	18.2781	2.10939
S702814	2561	2341.97	64.208	1.86032
S703230	956	736.972	16.9046	1.55645
S703238	635	416.455	0	0
S705925	2132	1912.97	30.9533	1.09794
S706108	3337	3117.97	42.8682	0.932919
S707192	5954	5734.97	62.4555	0.73896
S707471	846	626.972	2.48936	0.269414
J664606	1896	1676.97	7.89181	0.319324
J664705	792	572.972	9.38352	1.11125
J664749	1245	1025.97	6.79128	0.449156
J664958	1282	1062.97	12.1616	0.776337
J665417	921	701.972	16.5398	1.59879
J665482	1002	782.972	9.46056	0.819882
J665726	266	86.7883	4.55971	3.56498
J665909	1762	1542.97	0	0
J667033	778	558.972	3.6712	0.445656
J667377	370	165.954	2.57206	1.05166
J667537	1730	1510.97	47.4089	2.12904
J667539	2315	2095.97	9.37226	0.303417
J667793	1702	1482.97	0	0
J667984	1117	897.972	4.16231	0.314523
J668464	1792	1572.97	0	0
J668560	1582	1362.97	19.2958	0.960629
J668573	1947	1727.97	14.8053	0.581383
J668805	740	521.134	2.00624	0.261225
J669603	1604	1384.97	0	0
J669748	338	139.127	0	0
J669971	1458	1238.97	0	0
J670222	349	148.381	0	0
J670309	1434	1214.97	9.98991	0.557926
J671295	342	142.429	0	0
J671371	2878	2658.97	0	0
J671452	3071	2851.97	97.4725	2.31909
J671504	898	678.972	277.445	27.7272
J671654	943	723.972	0	0
J671700	1174	954.972	0	0
J672475	2101	1881.97	9.06803	0.326949
J672560	1113	893.972	42.1054	3.19591
J672980	1321	1101.97	23.0894	1.42175
J673038	520	303.642	0	0
J673134	643	424.455	1.62028	0.259023
J673386	4404	4184.97	8.78686	0.14247
J673736	434	222.098	1.37029	0.418647
J674049	836	616.972	2.30549	0.253559
J674065	876	656.972	2.49468	0.257661
J674392	741	522.134	23.204	3.01552
J674659	538	321.263	0	0
J674767	1673	1453.97	29.582	1.38055
J675022	2394	2174.97	36.2712	1.13159
J675072	3284	3064.97	37.8266	0.837436
J676577	1075	855.972	18.4136	1.45969
J676757	1968	1748.97	39.1995	1.52082
J677126	2190	1970.97	16.2322	0.558829
J677325	1838	1618.97	10.6239	0.445271
J677436	2119	1899.97	18.8851	0.674455
J677752	769	550.028	4.08306	0.503713
J677849	341	141.631	0	0
J677856	317	123.005	0	0
J678607	4284	4064.97	87.0965	1.45387
R664474	919	699.972	65.3171	6.3318
R664611	1237	1017.97	3.26587	0.217693
R664841	3152	2932.97	1.90736	0.0441271
R668588	861	641.972	0	0
R668992	2240	2020.97	73.0953	2.4542
R675963	471	256.901	0	0
R676502	669	450.368	6.69737	1.00906
R680465	2646	2426.97	3.98786e-07	1.11495e-08
R681047	3471	3251.97	32.6593	0.681462
R681367	4244	4024.97	2.47022e-08	4.16441e-10
R685348	325	128.921	8.1188	4.27317
R688033	973	753.972	12.5894	1.13301
R688774	2358	2138.97	47.5232	1.50759
R689472	422	211.345	0	0
R696060	1545	1325.97	0	0
R707040	337	138.356	6.86751	3.36807
R712853	558	340.732	4.17206	0.830841
R717260	329	132.277	0	0
R721732	462	248.285	0	0
R721761	1308	1088.97	9.47698	0.59052
TRINITY_DN6603_c0_g3_i1	234	66.6356	1	1.0183
TRINITY_DN6684_c0_g1_i1	294	105.937	0	0
TRINITY_DN9783_c0_g3_i1	252	78.0093	1	0.86983
TRINITY_DN9741_c0_g2_i1	201	47.8291	2.28502	3.24174
TRINITY_DN10924_c0_g3_i1	223	60.0453	3.16863	3.58074
TRINITY_DN19291_c0_g2_i1	212	53.9013	0	0
TRINITY_DN8772_c0_g1_i1	868	648.972	8.52574	0.891429
TRINITY_DN8765_c0_g4_i1	905	685.972	9.39787	0.929617
TRINITY_DN9292_c0_g1_i1	368	164.324	5	2.06467
TRINITY_DN9218_c0_g1_i1	666	447.368	5.05733	0.767075
TRINITY_DN9218_c0_g3_i1	272	90.5577	4	2.9972
TRINITY_DN9213_c0_g1_i2	1280	1060.97	17.5748	1.124
TRINITY_DN14829_c0_g2_i1	241	70.8682	2	1.91496
TRINITY_DN14844_c0_g1_i1	1127	907.972	14.2847	1.06753
TRINITY_DN14869_c0_g4_i1	261	83.7013	1	0.810679
TRINITY_DN13424_c0_g2_i1	305	114.059	6	3.56946
TRINITY_DN1439_c1_g2_i1	1019	799.972	4.44865	0.377342
TRINITY_DN17489_c0_g1_i2	383	176.735	0	0
TRINITY_DN9421_c0_g3_i1	225	61.3179	1	1.10661
TRINITY_DN9432_c0_g3_i1	705	486.134	13.9674	1.94958
TRINITY_DN9432_c0_g6_i1	1157	937.972	20.6175	1.49151
TRINITY_DN9471_c0_g2_i1	216	56.273	3	3.61745
TRINITY_DN11822_c0_g3_i1	213	54.5128	0	0
TRINITY_DN12517_c0_g2_i1	741	522.134	10.6107	1.37893
TRINITY_DN12537_c0_g2_i1	601	382.938	7.92078	1.40353
TRINITY_DN3669_c0_g7_i1	664	445.368	0	0
TRINITY_DN3615_c0_g1_i2	487	271.856	5.3583	1.33743
TRINITY_DN8126_c0_g5_i1	717	498.134	14.7729	2.01233
TRINITY_DN8192_c0_g6_i1	236	67.7808	1	1.00109
TRINITY_DN11943_c0_g4_i1	253	78.614	2	1.72628
TRINITY_DN16759_c0_g4_i1	297	108.217	2	1.25405
TRINITY_DN16760_c0_g1_i1	264	85.6005	1	0.792693
TRINITY_DN684_c0_g4_i1	209	52.313	8	10.3768
TRINITY_DN21401_c0_g4_i1	464	250.184	4.75962	1.2909
TRINITY_DN6966_c0_g3_i1	519	302.642	3.51352	0.787761
TRINITY_DN6902_c0_g2_i1	796	576.972	8.14044	0.957357
TRINITY_DN8032_c0_g4_i1	223	60.0453	0	0
TRINITY_DN8064_c0_g2_i1	348	147.526	2.9323	1.34872
TRINITY_DN22151_c0_g1_i3	702	483.183	36.8175	5.17039
TRINITY_DN15715_c0_g3_i1	822	602.972	10.4691	1.17813
TRINITY_DN7688_c0_g2_i2	318	123.779	0	0
TRINITY_DN7611_c0_g3_i1	224	60.6874	0	0
TRINITY_DN24214_c0_g1_i1	217	56.7623	0	0
TRINITY_DN11009_c0_g1_i1	220	58.4813	1.45972	1.69369
TRINITY_DN23810_c0_g5_i1	216	56.273	0	0
TRINITY_DN15530_c0_g3_i1	625	406.661	10.7787	1.79851
TRINITY_DN15515_c0_g1_i1	221	59.0356	0	0
TRINITY_DN15547_c0_g1_i1	610	391.861	5.79796	1.00398
TRINITY_DN1360_c0_g1_i5	1396	1176.97	0	0
TRINITY_DN1378_c0_g9_i1	669	450.368	4.46317	0.672445
TRINITY_DN5296_c0_g1_i1	300	110.409	4	2.45831
TRINITY_DN1862_c0_g1_i2	249	75.9782	0	0
TRINITY_DN1870_c0_g2_i2	983	763.972	47.5422	4.22262
TRINITY_DN1856_c0_g1_i3	699	480.183	2.45498	0.346914
TRINITY_DN18932_c0_g1_i1	266	86.7883	4.17721	3.26593
TRINITY_DN9032_c0_g1_i1	361	158.392	6.48825	2.77956
TRINITY_DN20590_c0_g2_i1	313	120.178	0	0
TRINITY_DN20522_c0_g2_i1	2205	1985.97	16.8585	0.576005
TRINITY_DN6360_c0_g3_i1	231	64.8818	0.445161	0.46556
TRINITY_DN24769_c0_g6_i1	241	70.8682	3	2.87244
TRINITY_DN2394_c0_g1_i3	1947	1727.97	0	0
TRINITY_DN2344_c0_g1_i1	682	463.231	0.863056	0.126422
TRINITY_DN2309_c0_g2_i1	203	48.8803	2.19199	3.04289
TRINITY_DN2397_c0_g1_i1	935	715.972	11.3419	1.07491
TRINITY_DN2330_c0_g2_i1	991	771.972	13.1104	1.15238
TRINITY_DN4632_c0_g1_i1	230	64.2785	3	3.16691
TRINITY_DN20247_c0_g3_i1	272	90.5577	0	0
TRINITY_DN20215_c1_g2_i1	225	61.3179	7.71478	8.53723
TRINITY_DN902_c0_g1_i2	1493	1273.97	37.6554	2.00562
TRINITY_DN3029_c0_g3_i1	246	74.0081	2.41343	2.21277
TRINITY_DN3072_c0_g2_i1	338	139.127	1.6493	0.804394
TRINITY_DN16896_c0_g3_i1	235	67.2447	0	0
TRINITY_DN16872_c0_g1_i1	261	83.7013	4	3.24272
TRINITY_DN8512_c0_g2_i1	351	150.073	0	0
TRINITY_DN11255_c0_g2_i1	217	56.7623	6	7.17253
TRINITY_DN22523_c0_g3_i1	796	576.972	3.86029	0.45399
TRINITY_DN22697_c0_g2_i1	249	75.9782	6	5.3585
TRINITY_DN2094_c2_g1_i4	3758	3538.97	17.1191	0.328234
TRINITY_DN5004_c0_g3_i1	549	331.968	0	0
TRINITY_DN5032_c0_g4_i1	270	89.2324	2.81549	2.14098
TRINITY_DN5045_c0_g3_i1	255	79.929	2.18282	1.85309
TRINITY_DN32039_c0_g1_i1	259	82.4673	3	2.46843
TRINITY_DN5498_c0_g2_i1	643	424.455	0	0
TRINITY_DN5488_c0_g3_i1	653	434.412	5.93527	0.927086
TRINITY_DN15979_c0_g2_i1	232	65.4027	1.83551	1.90433
TRINITY_DN18482_c0_g2_i1	220	58.4813	0	0
