target_id	length	eff_length	est_counts	tpm
NODE_21237_length_535_cov_2.545833_g15995_i0	535	300.285	0	0
NODE_21268_length_534_cov_1.555324_g16025_i0	534	299.346	6.40509	1.15221
NODE_21399_length_530_cov_1.898947_g16136_i0	530	295.557	4.59307	0.836841
NODE_21460_length_528_cov_2.236786_g16190_i0	528	293.617	0	0
NODE_21516_length_526_cov_1.815287_g16240_i0	526	291.765	0	0
NODE_21719_length_520_cov_1.716129_g16426_i0	520	286.027	0	0
NODE_22096_length_508_cov_2.240618_g16769_i0	508	274.482	0	0
NODE_22111_length_508_cov_1.598234_g16782_i0	508	274.482	0	0
NODE_22373_length_500_cov_1.802247_g17029_i0	500	266.919	0	0
NODE_22415_length_499_cov_2.009009_g17064_i0	499	265.946	0	0
NODE_22527_length_496_cov_2.156463_g17169_i0	496	263.162	3.59357	0.735334
NODE_22554_length_495_cov_2.556818_g17192_i0	495	262.375	0	0
NODE_22586_length_494_cov_2.097950_g17222_i0	494	261.402	4.87738	1.00475
NODE_22793_length_488_cov_2.503464_g17416_i0	488	255.798	0	0
NODE_23006_length_482_cov_2.629977_g17606_i0	482	250.365	0	0
NODE_23229_length_476_cov_2.408551_g17818_i0	476	244.847	1.66372	0.365903
NODE_23329_length_473_cov_1.889952_g17906_i0	473	242.171	0	0
NODE_23354_length_472_cov_2.052758_g17929_i0	472	241.246	0	0
NODE_23465_length_469_cov_1.925121_g18036_i0	469	238.689	1.24357	0.280556
NODE_23684_length_463_cov_2.272059_g18240_i0	463	233.367	0	0
NODE_24017_length_455_cov_1.792500_g18553_i0	455	226.099	2.92804	0.697363
NODE_24141_length_451_cov_2.108586_g18669_i0	451	222.587	0	0
NODE_24251_length_448_cov_2.445293_g18771_i0	448	219.884	0	0
NODE_24304_length_447_cov_2.193878_g18820_i0	447	218.975	0	0
NODE_24900_length_432_cov_1.949602_g19390_i0	432	205.962	0	0
NODE_24980_length_430_cov_1.616000_g19469_i0	430	204.155	0	0
NODE_25057_length_428_cov_2.302949_g19542_i0	428	202.368	0	0
NODE_25281_length_423_cov_1.589674_g19752_i0	423	198.061	0	0
NODE_25391_length_420_cov_2.246575_g19860_i0	420	195.475	0	0
NODE_25462_length_418_cov_2.217631_g19929_i0	418	193.722	0	0
NODE_25473_length_418_cov_1.831956_g19940_i0	418	193.722	0	0
NODE_25815_length_410_cov_2.169014_g20268_i0	410	186.549	0	0
NODE_25957_length_407_cov_1.633523_g20410_i0	407	183.962	3.60243	1.0545
NODE_26000_length_406_cov_1.407407_g20451_i0	406	183.079	0	0
NODE_26498_length_395_cov_2.008824_g20935_i0	395	173.911	0	0
NODE_26536_length_394_cov_1.616519_g20972_i0	394	173.097	0	0
NODE_26685_length_391_cov_1.351190_g21119_i0	391	170.523	0	0
NODE_26758_length_389_cov_2.047904_g21189_i0	389	168.761	0	0
NODE_26932_length_385_cov_2.081818_g21359_i0	385	165.43	1.22743	0.399543
NODE_26941_length_385_cov_1.887879_g21368_i0	385	165.43	0	0
NODE_27041_length_383_cov_1.896341_g21465_i0	383	163.68	0	0
NODE_27160_length_380_cov_2.267692_g21582_i0	380	161.175	0	0
NODE_27218_length_379_cov_1.700617_g21637_i0	379	160.473	0	0
NODE_27571_length_372_cov_1.981073_g21985_i0	372	155.026	0	0
NODE_27665_length_370_cov_1.812698_g22078_i0	370	153.639	0	0
NODE_27963_length_365_cov_1.645161_g22371_i0	365	149.682	0	0
NODE_28291_length_359_cov_2.299342_g22692_i0	359	145.198	0	0
NODE_28765_length_351_cov_2.351351_g23163_i0	351	138.82	0	0
NODE_28791_length_351_cov_1.692568_g23189_i0	351	138.82	0	0
NODE_29263_length_342_cov_2.505226_g23660_i0	342	132.102	0	0
NODE_29265_length_342_cov_2.369338_g23662_i0	342	132.102	0	0
NODE_29784_length_334_cov_2.017921_g24178_i0	334	126.053	0	0
NODE_29812_length_334_cov_1.401434_g24206_i0	334	126.053	0	0
NODE_29856_length_333_cov_1.956835_g24250_i0	333	125.319	0	0
NODE_29920_length_332_cov_1.935018_g24314_i0	332	124.569	0	0
NODE_29993_length_331_cov_1.590580_g24387_i0	331	123.877	0	0
NODE_30262_length_326_cov_3.132841_g24654_i0	326	120.212	12.9431	5.7979
NODE_30412_length_324_cov_2.066914_g24803_i0	324	118.67	0	0
NODE_30646_length_321_cov_1.917293_g25037_i0	321	116.462	0	0
NODE_30728_length_320_cov_1.532075_g25118_i0	320	115.771	0	0
NODE_30783_length_319_cov_1.405303_g25173_i0	319	115.107	0	0
NODE_31095_length_314_cov_1.521236_g25483_i0	314	111.701	0	0
NODE_31166_length_313_cov_1.151163_g25554_i0	313	110.934	0	0
NODE_31302_length_311_cov_1.640625_g25690_i0	311	109.425	0	0
NODE_31912_length_302_cov_1.659919_g26298_i0	302	103.136	0	0
NODE_32115_length_299_cov_2.450820_g26500_i0	299	101.087	0	0
NODE_32298_length_297_cov_1.764463_g26683_i0	297	99.6933	0	0
NODE_32886_length_289_cov_1.662393_g27271_i0	289	94.0598	0	0
NODE_33378_length_283_cov_1.614035_g27763_i0	283	90.107	0	0
NODE_34767_length_266_cov_3.497630_g29151_i0	266	79.3126	0	0
NODE_35557_length_258_cov_1.709360_g29939_i0	258	74.1808	0	0
NODE_35667_length_257_cov_1.524752_g30049_i0	257	73.5498	0	0
NODE_41633_length_204_cov_1.684564_g36013_i0	204	44.2353	0.000722615	0.000879667
NODE_698_length_4521_cov_32.141329_g540_i0	4521	4281.78	471.939	5.93529
NODE_3725_length_2540_cov_15.145309_g3014_i0	2540	2300.78	0	0
NODE_6305_length_1935_cov_23.545789_g1455_i1	1935	1695.78	3.55473	0.11288
NODE_7343_length_1766_cov_3.712305_g493_i2	1766	1526.78	35.7832	1.26207
NODE_14826_length_995_cov_6.104167_g6769_i1	995	755.783	6.33092	0.451077
NODE_16309_length_902_cov_2.226067_g4634_i1	902	662.919	10.3406	0.839978
NODE_16854_length_869_cov_58.675060_g14026_i0	869	629.919	11.0684	0.946198
NODE_19534_length_741_cov_459.181303_g9409_i1	741	502.241	0	0
NODE_28650_length_465_cov_305.437209_g25029_i0	465	235.005	13.4984	3.09305
NODE_29866_length_442_cov_16.280098_g26227_i0	442	214.561	16.6805	4.1864
NODE_34012_length_372_cov_1.433234_g30342_i0	372	155.026	3	1.04207
NODE_46101_length_244_cov_1.363636_g42427_i0	244	65.861	5.66242	4.62972
NODE_47061_length_237_cov_1.767327_g43387_i0	237	61.6209	8	6.99106
NODE_48124_length_230_cov_1.830769_g44450_i0	230	57.7452	10	9.32535
S72545	674	435.748	5.23239	0.646615
S91058	671	432.748	1.52387	0.189624
S95076	415	191.148	15.7681	4.44211
S110975	409	185.727	0	0
S124854	293	96.8422	3	1.66816
S135682	285	91.4698	7.16459	4.21789
S160639	536	301.285	0	0
S183767	299	101.087	6.15681	3.27977
S204690	584	347.433	6.58919	1.02127
S231095	517	283.2	1.98631	0.377689
S331410	612	374.857	10.1148	1.45302
S375275	381	162.034	4.0516	1.34649
S388396	423	198.061	0	0
S430403	414	190.29	3.05825	0.865444
S439102	1414	1174.78	45.5685	2.08876
S510438	434	207.616	13.2623	3.43986
S616149	311	109.425	7.58828	3.7343
S664596	1155	915.783	27.7262	1.63034
S664995	781	542.033	4.57942	0.454952
S665376	1053	813.783	5.6665	0.374962
S665579	303	103.886	0	0
S665820	1555	1315.78	0	0
S666550	2168	1928.78	4.64095	0.12957
S666938	736	497.241	0	0
S668958	1000	760.783	3.35536	0.237497
S669034	496	263.162	0	0
S669148	1606	1366.78	0	0
S669802	889	649.919	15.7202	1.3025
S669921	963	723.783	5.57458	0.414748
S670874	1492	1252.78	0.321586	0.013823
S672583	1246	1006.78	4.43748	0.237346
S672879	535	300.285	31.1322	5.58286
S673566	777	538.033	14.3621	1.43744
S673877	1101	861.783	0	0
S675467	956	716.783	0	0
S675669	2200	1960.78	33.8723	0.930242
S676031	337	128.115	0	0
S676442	1050	810.783	31.6614	2.10284
S676827	432	205.962	0	0
S678126	620	382.63	169.647	23.8753
S678248	2707	2467.78	56.2341	1.22708
S679063	394	173.097	0	0
S679446	693	454.615	11.8507	1.40372
S679633	845	605.919	10.201	0.906584
S680382	358	144.393	7.67613	2.8627
S680833	1094	854.783	0	0
S681233	416	191.946	0.89796	0.251918
S681799	837	597.919	151.124	13.6104
S681915	1094	854.783	23.4473	1.47712
S682895	965	725.783	7.20622	0.534665
S683084	531	296.557	13.7051	2.4886
S685081	1664	1424.78	5.2602	0.198808
S686407	388	167.925	2.41575	0.774672
S687538	555	319.567	0	0
S687880	283	90.107	0	0
S688251	1365	1125.78	21.331	1.02032
S688548	1326	1086.78	51.8119	2.56725
S689160	395	173.911	0	0
S689286	969	729.783	0	0
S689525	744	505.19	2.84362	0.303108
S689657	1332	1092.78	95.1045	4.68649
S690306	817	577.978	4.27508	0.398304
S691387	1792	1552.78	24.4904	0.849308
S691635	1184	944.783	20.3388	1.15924
S691770	1987	1747.78	3.93844	0.121344
S691980	1415	1175.78	15.901	0.728247
S692383	404	181.448	0	0
S692559	3023	2783.78	97.3655	1.88343
S692603	903	663.919	2.81827	0.228586
S693106	991	751.783	30.0338	2.15129
S693388	437	210.114	8.8879	2.27785
S694312	413	189.33	0	0
S697349	1371	1131.78	19.8533	0.944607
S698790	670	431.748	13.1081	1.6349
S700200	1706	1466.78	50.811	1.8654
S701905	807	567.978	6.48141	0.614496
S702814	2561	2321.78	94.6995	2.19638
S703230	956	716.783	21.5549	1.61934
S703238	635	397.238	15.4393	2.09295
S705925	2132	1892.78	38.511	1.09563
S706108	3337	3097.78	58.4592	1.01621
S707192	5954	5714.78	39.5204	0.372394
S707471	846	606.919	0	0
J664606	1896	1656.78	12.1739	0.395682
J664705	792	553.033	2.41665	0.235312
J664749	1245	1005.78	1.77042	0.094788
J664958	1282	1042.78	0	0
J665417	921	681.851	20.0106	1.58035
J665482	1002	762.783	20.5842	1.45316
J665726	266	79.3126	0	0
J665909	1762	1522.78	0	0
J667033	778	539.033	0	0
J667377	370	153.639	0	0
J667537	1730	1490.78	30.8195	1.11325
J667539	2315	2075.78	26.4399	0.685896
J667793	1702	1462.78	0	0
J667984	1117	877.783	23.4836	1.44065
J668464	1792	1552.78	0	0
J668560	1582	1342.78	0	0
J668573	1947	1707.78	0	0
J668805	740	501.241	10.5121	1.12933
J669603	1604	1364.78	0	0
J669748	338	128.95	3.28045	1.36991
J669971	1458	1218.78	43.2909	1.91272
J670222	349	137.292	2.66937	1.04699
J670309	1434	1194.78	19.5446	0.880884
J671295	342	132.102	0	0
J671371	2878	2638.78	0	0
J671452	3071	2831.78	31.9552	0.607662
J671504	898	658.919	161.223	13.1758
J671654	943	703.783	7.53572	0.57659
J671700	1174	934.783	0	0
J672475	2101	1861.78	6.09769	0.176367
J672560	1113	873.783	19.655	1.21129
J672980	1321	1081.78	16.0312	0.798009
J673038	520	286.027	13.8288	2.60349
J673134	643	405.037	2.83237	0.376561
J673386	4404	4164.78	27.4856	0.355381
J673736	434	207.616	4.03728	1.04715
J674049	836	596.919	5.37909	0.48526
J674065	876	636.919	0	0
J674392	741	502.241	9.8496	1.05606
J674659	538	303.194	0	0
J674767	1673	1433.78	88.8865	3.33836
J675022	2394	2154.78	63.0446	1.57553
J675072	3284	3044.78	134.005	2.36999
J676577	1075	835.783	23.9144	1.5408
J676757	1968	1728.78	33.6739	1.0489
J677126	2190	1950.78	28.1616	0.777372
J677325	1838	1598.78	19.0304	0.640971
J677436	2119	1879.78	30.7367	0.880503
J677752	769	530.033	1.98968	0.202144
J677849	341	131.315	2.33713	0.958406
J677856	317	113.72	5.08314	2.407
J678607	4284	4044.78	17.1615	0.228477
R664474	919	679.851	22.4839	1.7809
R664611	1237	997.783	0	0
R664841	3152	2912.78	2.80345	0.0518281
R668588	861	621.919	0	0
R668992	2240	2000.78	4.56157e-05	1.22771e-06
R675963	471	240.394	0	0
R676502	669	430.748	9.54221	1.19291
R680465	2646	2406.78	0	0
R681047	3471	3231.78	6.61908	0.11029
R681367	4244	4004.78	0	0
R685348	325	119.456	3.79875	1.71244
R688033	973	733.783	21.23	1.55799
R688774	2358	2118.78	0	0
R689472	422	197.165	0	0
R696060	1545	1305.78	0	0
R707040	337	128.115	6.49409	2.7296
R712853	558	322.438	5.66477	0.946058
R717260	329	122.446	0	0
R721732	462	232.415	3.56252	0.825419
R721761	1308	1068.78	0	0
TRINITY_DN6603_c0_g3_i1	234	60.0401	4.67165	4.18996
TRINITY_DN6684_c0_g1_i1	294	97.5507	2.29004	1.26413
TRINITY_DN9783_c0_g3_i1	252	70.3614	3	2.29598
TRINITY_DN9741_c0_g2_i1	201	42.8376	0	0
TRINITY_DN10924_c0_g3_i1	223	54.1717	1.47257	1.46381
TRINITY_DN19291_c0_g2_i1	212	48.6349	0	0
TRINITY_DN8772_c0_g1_i1	868	628.919	9.13732	0.782357
TRINITY_DN8765_c0_g4_i1	905	665.919	20.8149	1.68319
TRINITY_DN9292_c0_g1_i1	368	152.079	5	1.77044
TRINITY_DN9218_c0_g1_i1	666	427.791	1.84591	0.23236
TRINITY_DN9218_c0_g3_i1	272	82.9377	6.54028	4.24644
TRINITY_DN9213_c0_g1_i2	1280	1040.78	53.7662	2.78183
TRINITY_DN14829_c0_g2_i1	241	63.9335	3	2.52681
TRINITY_DN14844_c0_g1_i1	1127	887.783	6.19424	0.375718
TRINITY_DN14869_c0_g4_i1	261	76.1769	3	2.1207
TRINITY_DN13424_c0_g2_i1	305	105.251	2.20043	1.1258
TRINITY_DN1439_c1_g2_i1	1019	779.783	16.272	1.12369
TRINITY_DN17489_c0_g1_i2	383	163.68	0	0
TRINITY_DN9421_c0_g3_i1	225	55.2786	9	8.76732
TRINITY_DN9432_c0_g3_i1	705	466.385	7.10183	0.819986
TRINITY_DN9432_c0_g6_i1	1157	917.783	10.654	0.625106
TRINITY_DN9471_c0_g2_i1	216	50.5946	2	2.12866
TRINITY_DN11822_c0_g3_i1	213	49.1477	5.45404	5.9758
TRINITY_DN12517_c0_g2_i1	741	502.241	12.8878	1.38181
TRINITY_DN12537_c0_g2_i1	601	363.969	0	0
TRINITY_DN3669_c0_g7_i1	664	425.791	10.3694	1.31141
TRINITY_DN3615_c0_g1_i2	487	254.902	12.1683	2.57061
TRINITY_DN8126_c0_g5_i1	717	478.338	19.6187	2.20859
TRINITY_DN8192_c0_g6_i1	236	61.0207	1	0.882478
TRINITY_DN11943_c0_g4_i1	253	70.9885	2	1.51713
TRINITY_DN16759_c0_g4_i1	297	99.6933	4	2.1606
TRINITY_DN16760_c0_g1_i1	264	78.0024	8	5.52285
TRINITY_DN684_c0_g4_i1	209	47.1384	7	7.99657
TRINITY_DN21401_c0_g4_i1	464	234.198	7.96659	1.83177
TRINITY_DN6966_c0_g3_i1	519	285.085	8.84459	1.67064
TRINITY_DN6902_c0_g2_i1	796	556.978	5.9506	0.575312
TRINITY_DN8032_c0_g4_i1	223	54.1717	0	0
TRINITY_DN8064_c0_g2_i1	348	136.574	1	0.394288
TRINITY_DN22151_c0_g1_i3	702	463.432	28.7987	3.34632
TRINITY_DN15715_c0_g3_i1	822	582.978	21.3299	1.97023
TRINITY_DN7688_c0_g2_i2	318	114.47	1.26206	0.593703
TRINITY_DN7611_c0_g3_i1	224	54.6736	2	1.96985
TRINITY_DN24214_c0_g1_i1	217	51.0161	0	0
TRINITY_DN11009_c0_g1_i1	220	52.59	5.61283	5.74725
TRINITY_DN23810_c0_g5_i1	216	50.5946	3	3.19299
TRINITY_DN15530_c0_g3_i1	625	387.553	36.7272	5.10315
TRINITY_DN15515_c0_g1_i1	221	53.0832	2.55897	2.5959
TRINITY_DN15547_c0_g1_i1	610	372.895	16.6396	2.40291
TRINITY_DN1360_c0_g1_i5	1396	1156.78	19.5575	0.910421
TRINITY_DN1378_c0_g9_i1	669	430.748	12.4667	1.55851
TRINITY_DN5296_c0_g1_i1	300	101.658	3	1.58913
TRINITY_DN1862_c0_g1_i2	249	68.8175	0	0
TRINITY_DN1870_c0_g2_i2	983	743.783	37.067	2.68362
TRINITY_DN1856_c0_g1_i3	699	460.478	1.79427	0.209826
TRINITY_DN18932_c0_g1_i1	266	79.3126	4.54402	3.08517
TRINITY_DN9032_c0_g1_i1	361	146.592	7.84235	2.88083
TRINITY_DN20590_c0_g2_i1	313	110.934	0	0
TRINITY_DN20522_c0_g2_i1	2205	1965.78	4.88223	0.133741
TRINITY_DN6360_c0_g3_i1	231	58.3077	2	1.84708
TRINITY_DN24769_c0_g6_i1	241	63.9335	4	3.36909
TRINITY_DN2394_c0_g1_i3	1947	1707.78	0	0
TRINITY_DN2344_c0_g1_i1	682	443.66	0	0
TRINITY_DN2309_c0_g2_i1	203	43.7342	4.29095	5.2834
TRINITY_DN2397_c0_g1_i1	935	695.783	22.0642	1.70763
TRINITY_DN2330_c0_g2_i1	991	751.783	23.2511	1.66545
TRINITY_DN4632_c0_g1_i1	230	57.7452	0	0
TRINITY_DN20247_c0_g3_i1	272	82.9377	0	0
TRINITY_DN20215_c1_g2_i1	225	55.2786	4	3.89658
TRINITY_DN902_c0_g1_i2	1493	1253.78	13.3312	0.572568
TRINITY_DN3029_c0_g3_i1	246	67.0822	3.3656	2.7017
TRINITY_DN3072_c0_g2_i1	338	128.95	1.29346	0.540146
TRINITY_DN16896_c0_g3_i1	235	60.546	5	4.44698
TRINITY_DN16872_c0_g1_i1	261	76.1769	4	2.8276
TRINITY_DN8512_c0_g2_i1	351	138.82	3.45337	1.33959
TRINITY_DN11255_c0_g2_i1	217	51.0161	9.00286	9.50286
TRINITY_DN22523_c0_g3_i1	796	556.978	5.6743	0.548599
TRINITY_DN22697_c0_g2_i1	249	68.8175	8	6.25997
TRINITY_DN2094_c2_g1_i4	3758	3518.78	15.8045	0.241863
TRINITY_DN5004_c0_g3_i1	549	313.695	1.62324	0.278648
TRINITY_DN5032_c0_g4_i1	270	81.8508	1.28034	0.842329
TRINITY_DN5045_c0_g3_i1	255	72.228	1.72049	1.2827
TRINITY_DN32039_c0_g1_i1	259	74.8663	6	4.31565
TRINITY_DN5498_c0_g2_i1	643	405.037	7.73535	1.02841
TRINITY_DN5488_c0_g3_i1	653	414.833	6.35831	0.825372
TRINITY_DN15979_c0_g2_i1	232	58.8797	2.39753	2.1927
TRINITY_DN18482_c0_g2_i1	220	52.59	0	0
