target_id	length	eff_length	est_counts	tpm
NODE_12710_length_971_cov_2.359170_g9019_i0	971	744.345	1.8023	0.184905
NODE_12757_length_967_cov_1.865132_g9057_i0	967	740.345	3.21145	0.331255
NODE_12841_length_962_cov_2.140022_g2204_i1	962	735.345	0	0
NODE_12883_length_958_cov_2.720930_g9144_i0	958	731.345	0	0
NODE_12894_length_957_cov_2.092018_g8637_i1	957	730.345	20.9666	2.19228
NODE_12913_length_956_cov_2.244173_g9165_i0	956	729.345	0	0
NODE_12997_length_949_cov_2.210291_g7770_i1	949	722.345	0	0
NODE_13012_length_948_cov_2.160134_g2433_i1	948	721.345	0	0
NODE_13144_length_937_cov_2.317460_g9342_i0	937	710.345	0	0
NODE_13340_length_923_cov_2.193548_g9480_i0	923	696.345	0	0
NODE_13554_length_909_cov_2.182670_g174_i2	909	682.413	0	0
NODE_13648_length_903_cov_2.169811_g174_i3	903	676.413	0	0
NODE_13677_length_900_cov_2.279290_g9733_i0	900	673.413	0	0
NODE_13798_length_891_cov_2.092105_g8236_i2	891	664.413	0	0
NODE_13899_length_885_cov_2.481928_g559_i4	885	658.413	0	0
NODE_14125_length_869_cov_2.160934_g2433_i2	869	642.413	5.38119	0.639675
NODE_14174_length_866_cov_1.944513_g9930_i1	866	639.413	1.83298	0.218913
NODE_14727_length_831_cov_2.920103_g10537_i0	831	604.599	18.2439	2.30433
NODE_14766_length_829_cov_2.321705_g10570_i0	829	602.599	0	0
NODE_15456_length_786_cov_2.042408_g11112_i0	786	559.658	0	0
NODE_15484_length_784_cov_2.604938_g11135_i0	784	557.658	0	0
NODE_15556_length_781_cov_2.345730_g6398_i2	781	554.658	1.93359	0.266216
NODE_15744_length_769_cov_2.028011_g11349_i0	769	542.658	1.16142	0.163441
NODE_15814_length_765_cov_2.273239_g11405_i0	765	538.658	0	0
NODE_15990_length_755_cov_1.980000_g11546_i0	755	528.658	0	0
NODE_16366_length_735_cov_2.627941_g11842_i0	735	508.658	0	0
NODE_16385_length_734_cov_2.126657_g11860_i0	734	507.658	9.11276	1.3708
NODE_16406_length_733_cov_2.072271_g11349_i1	733	506.658	1.18387	0.178437
NODE_16407_length_733_cov_2.051622_g11877_i0	733	506.658	0	0
NODE_16471_length_730_cov_1.888889_g11928_i0	730	503.658	0	0
NODE_16542_length_726_cov_2.274218_g11982_i0	726	499.658	4.47879	0.684516
NODE_16790_length_714_cov_1.773900_g12190_i0	714	487.658	3.32884	0.521282
NODE_16934_length_707_cov_2.266871_g11405_i1	707	480.706	0	0
NODE_17061_length_700_cov_2.063566_g11349_i2	700	473.706	23.4773	3.78473
NODE_17073_length_699_cov_8.725155_g12409_i0	699	472.706	51.3335	8.29287
NODE_17339_length_686_cov_1.995246_g12631_i0	686	459.753	0.138773	0.0230503
NODE_17598_length_674_cov_3.061389_g12836_i0	674	447.98	0	0
NODE_17623_length_673_cov_2.257282_g12858_i0	673	447.024	0	0
NODE_17668_length_671_cov_2.332792_g12892_i0	671	445.069	0	0
NODE_17845_length_664_cov_1.899836_g13041_i0	664	438.202	0	0
NODE_17949_length_660_cov_1.925620_g13127_i0	660	434.246	1.56587	0.275369
NODE_18131_length_652_cov_1.986600_g13280_i0	652	426.246	1.04941	0.18801
NODE_18145_length_651_cov_2.723154_g13291_i0	651	425.288	0	0
NODE_18201_length_649_cov_1.909091_g13339_i0	649	423.288	0	0
NODE_18234_length_647_cov_2.410473_g13367_i0	647	421.288	6.73952	1.22164
NODE_18329_length_643_cov_2.375850_g13446_i0	643	417.414	0	0
NODE_18334_length_643_cov_1.683673_g13451_i0	643	417.414	0	0
NODE_18401_length_640_cov_2.423932_g13509_i0	640	414.414	0	0
NODE_18772_length_625_cov_2.203509_g13828_i0	625	399.578	0	0
NODE_18838_length_622_cov_2.783069_g13878_i0	622	396.618	0	0
NODE_19143_length_611_cov_2.154676_g14132_i0	611	385.892	0	0
NODE_19273_length_606_cov_2.259528_g14239_i0	606	380.969	0	0
NODE_19328_length_604_cov_1.768670_g14287_i0	604	379.007	0	0
NODE_19355_length_603_cov_1.744526_g14312_i0	603	378.007	0	0
NODE_19409_length_601_cov_2.347985_g14362_i0	601	376.045	0	0
NODE_19645_length_593_cov_2.156134_g14569_i0	593	368.268	0	0
NODE_19756_length_588_cov_4.142589_g14670_i0	588	363.525	0	0
NODE_19903_length_583_cov_2.155303_g14799_i0	583	358.597	0	0
NODE_20074_length_576_cov_2.740883_g14950_i0	576	351.74	9.31755	2.0229
NODE_20174_length_573_cov_1.536680_g15035_i0	573	348.811	0	0
NODE_20245_length_570_cov_1.976699_g15100_i0	570	345.916	3.39874	0.750313
NODE_20274_length_569_cov_1.729572_g15126_i0	569	344.916	0	0
NODE_20612_length_557_cov_1.958167_g15429_i0	557	333.12	0	0
NODE_21056_length_541_cov_1.927984_g15828_i0	541	317.675	0	0
NODE_21057_length_541_cov_1.897119_g15829_i0	541	317.675	1.81146	0.435452
NODE_21160_length_538_cov_1.801242_g15926_i0	538	314.707	0	0
NODE_21237_length_535_cov_2.545833_g15995_i0	535	311.833	0	0
NODE_21268_length_534_cov_1.555324_g16025_i0	534	310.896	1.1419	0.280484
NODE_21399_length_530_cov_1.898947_g16136_i0	530	307.177	0	0
NODE_21460_length_528_cov_2.236786_g16190_i0	528	305.239	3.78945	0.948051
NODE_21516_length_526_cov_1.815287_g16240_i0	526	303.331	9.47366	2.38504
NODE_21719_length_520_cov_1.716129_g16426_i0	520	297.665	0	0
NODE_22096_length_508_cov_2.240618_g16769_i0	508	286.165	0	0
NODE_22111_length_508_cov_1.598234_g16782_i0	508	286.165	0	0
NODE_22373_length_500_cov_1.802247_g17029_i0	500	278.679	3.92506	1.07557
NODE_22415_length_499_cov_2.009009_g17064_i0	499	277.792	0	0
NODE_22527_length_496_cov_2.156463_g17169_i0	496	274.876	2.23935	0.622127
NODE_22554_length_495_cov_2.556818_g17192_i0	495	273.876	0	0
NODE_22586_length_494_cov_2.097950_g17222_i0	494	272.932	12.6864	3.5496
NODE_22793_length_488_cov_2.503464_g17416_i0	488	267.399	0	0
NODE_23006_length_482_cov_2.629977_g17606_i0	482	261.885	0	0
NODE_23229_length_476_cov_2.408551_g17818_i0	476	256.333	0	0
NODE_23329_length_473_cov_1.889952_g17906_i0	473	253.672	0	0
NODE_23354_length_472_cov_2.052758_g17929_i0	472	252.776	0	0
NODE_23465_length_469_cov_1.925121_g18036_i0	469	249.956	0	0
NODE_23684_length_463_cov_2.272059_g18240_i0	463	244.36	1.25413	0.391927
NODE_24017_length_455_cov_1.792500_g18553_i0	455	236.978	3.01647	0.972044
NODE_24141_length_451_cov_2.108586_g18669_i0	451	233.364	0	0
NODE_24251_length_448_cov_2.445293_g18771_i0	448	230.555	0	0
NODE_24304_length_447_cov_2.193878_g18820_i0	447	229.673	0	0
NODE_24900_length_432_cov_1.949602_g19390_i0	432	216.289	0	0
NODE_24980_length_430_cov_1.616000_g19469_i0	430	214.401	0	0
NODE_25057_length_428_cov_2.302949_g19542_i0	428	212.645	0	0
NODE_25281_length_423_cov_1.589674_g19752_i0	423	208.104	0	0
NODE_25391_length_420_cov_2.246575_g19860_i0	420	205.665	0	0
NODE_25462_length_418_cov_2.217631_g19929_i0	418	203.879	0	0
NODE_25473_length_418_cov_1.831956_g19940_i0	418	203.879	0.241208	0.0903471
NODE_25815_length_410_cov_2.169014_g20268_i0	410	196.884	8.75634	3.39632
NODE_25957_length_407_cov_1.633523_g20410_i0	407	194.232	0	0
NODE_26000_length_406_cov_1.407407_g20451_i0	406	193.355	0	0
NODE_26498_length_395_cov_2.008824_g20935_i0	395	183.828	0	0
NODE_26536_length_394_cov_1.616519_g20972_i0	394	182.945	0	0
NODE_26685_length_391_cov_1.351190_g21119_i0	391	180.196	0	0
NODE_26758_length_389_cov_2.047904_g21189_i0	389	178.519	0	0
NODE_26932_length_385_cov_2.081818_g21359_i0	385	174.895	0	0
NODE_26941_length_385_cov_1.887879_g21368_i0	385	174.895	0	0
NODE_27041_length_383_cov_1.896341_g21465_i0	383	173.117	0	0
NODE_27160_length_380_cov_2.267692_g21582_i0	380	170.613	0	0
NODE_27218_length_379_cov_1.700617_g21637_i0	379	169.832	0	0
NODE_27571_length_372_cov_1.981073_g21985_i0	372	164.175	0	0
NODE_27665_length_370_cov_1.812698_g22078_i0	370	162.564	0	0
NODE_27963_length_365_cov_1.645161_g22371_i0	365	158.401	0	0
NODE_28291_length_359_cov_2.299342_g22692_i0	359	153.388	0	0
NODE_28765_length_351_cov_2.351351_g23163_i0	351	147.162	0	0
NODE_28791_length_351_cov_1.692568_g23189_i0	351	147.162	0	0
NODE_29263_length_342_cov_2.505226_g23660_i0	342	139.859	0	0
NODE_29265_length_342_cov_2.369338_g23662_i0	342	139.859	0	0
NODE_29784_length_334_cov_2.017921_g24178_i0	334	133.528	0	0
NODE_29812_length_334_cov_1.401434_g24206_i0	334	133.528	0.807013	0.461535
NODE_29856_length_333_cov_1.956835_g24250_i0	333	132.785	0.000611571	0.000351717
NODE_29920_length_332_cov_1.935018_g24314_i0	332	131.996	0	0
NODE_29993_length_331_cov_1.590580_g24387_i0	331	131.311	0	0
NODE_30262_length_326_cov_3.132841_g24654_i0	326	127.511	4.0282	2.41246
NODE_30412_length_324_cov_2.066914_g24803_i0	324	126.009	0	0
NODE_30646_length_321_cov_1.917293_g25037_i0	321	123.53	0	0
NODE_30728_length_320_cov_1.532075_g25118_i0	320	122.73	0	0
NODE_30783_length_319_cov_1.405303_g25173_i0	319	121.901	0	0
NODE_31095_length_314_cov_1.521236_g25483_i0	314	118.28	0	0
NODE_31166_length_313_cov_1.151163_g25554_i0	313	117.447	0	0
NODE_31302_length_311_cov_1.640625_g25690_i0	311	115.972	0	0
NODE_31912_length_302_cov_1.659919_g26298_i0	302	109.384	0	0
NODE_32115_length_299_cov_2.450820_g26500_i0	299	107.254	0	0
NODE_32298_length_297_cov_1.764463_g26683_i0	297	105.868	0	0
NODE_32886_length_289_cov_1.662393_g27271_i0	289	100.094	0	0
NODE_33378_length_283_cov_1.614035_g27763_i0	283	96.2788	0	0
NODE_34767_length_266_cov_3.497630_g29151_i0	266	84.8068	0	0
NODE_35557_length_258_cov_1.709360_g29939_i0	258	79.7063	0	0
NODE_35667_length_257_cov_1.524752_g30049_i0	257	79.1675	0	0
NODE_41633_length_204_cov_1.684564_g36013_i0	204	48.4561	0.688865	1.08563
NODE_698_length_4521_cov_32.141329_g540_i0	4521	4294.27	289.225	5.1433
NODE_3725_length_2540_cov_15.145309_g3014_i0	2540	2313.27	0	0
NODE_6305_length_1935_cov_23.545789_g1455_i1	1935	1708.27	12.4555	0.556802
NODE_7343_length_1766_cov_3.712305_g493_i2	1766	1539.27	31.5477	1.56512
NODE_14826_length_995_cov_6.104167_g6769_i1	995	768.27	0	0
NODE_16309_length_902_cov_2.226067_g4634_i1	902	675.413	7.25621	0.820418
NODE_16854_length_869_cov_58.675060_g14026_i0	869	642.413	39.1332	4.65186
NODE_19534_length_741_cov_459.181303_g9409_i1	741	514.658	2.22226	0.329739
NODE_28650_length_465_cov_305.437209_g25029_i0	465	246.235	7.47602	2.31855
NODE_29866_length_442_cov_16.280098_g26227_i0	442	225.283	3.88645	1.31741
NODE_34012_length_372_cov_1.433234_g30342_i0	372	164.175	5	2.32572
NODE_46101_length_244_cov_1.363636_g42427_i0	244	71.027	4.88194	5.24885
NODE_47061_length_237_cov_1.767327_g43387_i0	237	66.8577	4	4.56881
NODE_48124_length_230_cov_1.830769_g44450_i0	230	62.5905	0	0
S72545	674	447.98	1.63062	0.277965
S91058	671	445.069	1.39987	0.24019
S95076	415	201.196	29.1693	11.0714
S110975	409	195.925	1.00762e-05	3.92738e-06
S124854	293	103.004	5.47755	4.06096
S135682	285	97.6833	8.61165	6.73226
S160639	536	312.802	12.939	3.15883
S183767	299	107.254	4	2.84802
S204690	584	359.597	4.70458	0.999079
S231095	517	294.724	5.76752	1.4944
S331410	612	386.892	15.3806	3.03585
S375275	381	171.338	1.39543	0.621939
S388396	423	208.104	5.66582	2.0791
S430403	414	200.322	0.254446	0.0969978
S439102	1414	1187.27	10.0287	0.645044
S510438	434	218.087	12.7701	4.47156
S616149	311	115.972	5.47777	3.607
S664596	1155	928.27	12.9297	1.06368
S664995	781	554.658	4.89215	0.67355
S665376	1053	826.27	1.92323	0.177747
S665579	303	109.999	0	0
S665820	1555	1328.27	33.0211	1.89846
S666550	2168	1941.27	0	0
S666938	736	509.658	6.0619	0.908292
S668958	1000	773.27	0	0
S669034	496	274.876	0	0
S669148	1606	1379.27	0	0
S669802	889	662.413	11.0767	1.27696
S669921	963	736.345	3.51518	0.364553
S670874	1492	1265.27	6.10513e-06	3.68474e-07
S672583	1246	1019.27	12.0874	0.905604
S672879	535	311.833	56.2815	13.7828
S673566	777	550.658	27.4008	3.79994
S673877	1101	874.27	0	0
S675467	956	729.345	0	0
S675669	2200	1973.27	23.4839	0.908823
S676031	337	135.931	2.50601	1.40786
S676442	1050	823.27	7.03899	0.652924
S676827	432	216.289	1.80091	0.635848
S678126	620	394.657	265.259	51.3268
S678248	2707	2480.27	33.788	1.0403
S679063	394	182.945	2.85604	1.19218
S679446	693	466.753	7.02165	1.14881
S679633	845	618.477	8.94492	1.10446
S680382	358	152.757	4.34235	2.17079
S680833	1094	867.27	8.89335	0.78308
S681233	416	202.049	9.9228	3.75036
S681799	837	610.538	1.71844	0.21494
S681915	1094	867.27	23.8927	2.1038
S682895	965	738.345	2.05837	0.212892
S683084	531	308.146	9.77237	2.4218
S685081	1664	1437.27	0	0
S686407	388	177.538	2.35568	1.01326
S687538	555	331.12	0	0
S687880	283	96.2788	0.807531	0.640506
S688251	1365	1138.27	30.98	2.07841
S688548	1326	1099.27	15.8267	1.09946
S689160	395	183.828	0	0
S689286	969	742.345	0	0
S689525	744	517.658	17.2526	2.54512
S689657	1332	1105.27	101.559	7.01692
S690306	817	590.599	2.87648	0.371932
S691387	1792	1565.27	4.21756	0.205763
S691635	1184	957.27	23.6868	1.88959
S691770	1987	1760.27	21.6282	0.93829
S691980	1415	1188.27	2.90047	0.186401
S692383	404	191.618	15.3029	6.09863
S692559	3023	2796.27	136.26	3.72122
S692603	903	676.413	0	0
S693106	991	764.27	3.64891	0.364596
S693388	437	220.86	3.48525	1.20507
S694312	413	199.385	0	0
S697349	1371	1144.27	24.014	1.60262
S698790	670	444.114	2.71204	0.466334
S700200	1706	1479.27	59.1212	3.05205
S701905	807	580.658	36.4661	4.79584
S702814	2561	2334.27	59.6408	1.95114
S703230	956	729.345	3.25128	0.340422
S703238	635	409.496	8.32005	1.55157
S705925	2132	1905.27	58.7649	2.35536
S706108	3337	3110.27	137.321	3.37159
S707192	5954	5727.27	71.1834	0.949131
S707471	846	619.477	0	0
J664606	1896	1669.27	19.4195	0.888396
J664705	792	565.658	0	0
J664749	1245	1018.27	62.3724	4.67761
J664958	1282	1055.27	0	0
J665417	921	694.345	26.268	2.889
J665482	1002	775.27	7.27086	0.716189
J665726	266	84.8068	0	0
J665909	1762	1535.27	0	0
J667033	778	551.658	5.07767	0.702895
J667377	370	162.564	5.95594	2.79783
J667537	1730	1503.27	6.97302	0.354225
J667539	2315	2088.27	7.59699	0.277811
J667793	1702	1475.27	0	0
J667984	1117	890.27	10.443	0.895776
J668464	1792	1565.27	0	0
J668560	1582	1355.27	0	0
J668573	1947	1720.27	0	0
J668805	740	513.658	7.43809	1.10582
J669603	1604	1377.27	0	0
J669748	338	136.731	7.13985	3.98766
J669971	1458	1231.27	63.7314	3.95271
J670222	349	145.553	0	0
J670309	1434	1207.27	13.1306	0.830565
J671295	342	139.859	0	0
J671371	2878	2651.27	0	0
J671452	3071	2844.27	133.218	3.57674
J671504	898	671.413	179.676	20.436
J671654	943	716.345	0	0
J671700	1174	947.27	0	0
J672475	2101	1874.27	15.8899	0.647418
J672560	1113	886.27	42.7684	3.68513
J672980	1321	1094.27	15.2521	1.06439
J673038	520	297.665	0	0
J673134	643	417.414	3.32401	0.608122
J673386	4404	4177.27	7.8149	0.142865
J673736	434	218.087	1.39719	0.489239
J674049	836	609.599	2.4766	0.310247
J674065	876	649.413	16.4368	1.93282
J674392	741	514.658	1.90307	0.282378
J674659	538	314.707	0	0
J674767	1673	1446.27	30.1916	1.59416
J675022	2394	2167.27	62.2019	2.19172
J675072	3284	3057.27	44.9013	1.12155
J676577	1075	848.27	24.5724	2.21212
J676757	1968	1741.27	34.1266	1.49666
J677126	2190	1963.27	28.8306	1.12142
J677325	1838	1611.27	6.97338	0.330499
J677436	2119	1892.27	26.1052	1.05351
J677752	769	542.658	3.11338	0.438128
J677849	341	139.078	0	0
J677856	317	120.467	3.78555	2.39969
J678607	4284	4057.27	246.306	4.63592
R664474	919	692.345	23.7277	2.61714
R664611	1237	1010.27	5.33299	0.403115
R664841	3152	2925.27	0	0
R668588	861	634.477	0	0
R668992	2240	2013.27	1.62921e-08	6.17975e-10
R675963	471	251.879	0	0
R676502	669	443.114	4.81639	0.830044
R680465	2646	2419.27	0.000593263	1.87266e-05
R681047	3471	3244.27	0	0
R681367	4244	4017.27	0	0
R685348	325	126.775	4.54669	2.73878
R688033	973	746.27	45.1164	4.61672
R688774	2358	2131.27	47.5981	1.70548
R689472	422	207.342	0	0
R696060	1545	1318.27	0	0
R707040	337	135.931	4.1199	2.31454
R712853	558	334.087	4.99856	1.14256
R717260	329	129.669	0	0
R721732	462	243.46	0	0
R721761	1308	1081.27	3.88617	0.274462
TRINITY_DN6603_c0_g3_i1	234	65.0849	2.55659	2.99969
TRINITY_DN6684_c0_g1_i1	294	103.811	6.64824	4.89054
TRINITY_DN9783_c0_g3_i1	252	76.079	4	4.01505
TRINITY_DN9741_c0_g2_i1	201	46.8209	0	0
TRINITY_DN10924_c0_g3_i1	223	58.5661	0	0
TRINITY_DN19291_c0_g2_i1	212	52.5929	1	1.45201
TRINITY_DN8772_c0_g1_i1	868	641.413	2.23956	0.266637
TRINITY_DN8765_c0_g4_i1	905	678.413	5.94129	0.668777
TRINITY_DN9292_c0_g1_i1	368	160.95	9	4.27018
TRINITY_DN9218_c0_g1_i1	666	440.202	2.37904	0.41271
TRINITY_DN9218_c0_g3_i1	272	88.8843	5.62889	4.83607
TRINITY_DN9213_c0_g1_i2	1280	1053.27	11.4351	0.829078
TRINITY_DN14829_c0_g2_i1	241	69.3468	2	2.20241
TRINITY_DN14844_c0_g1_i1	1127	900.27	15.7794	1.33848
TRINITY_DN14869_c0_g4_i1	261	81.5211	0	0
TRINITY_DN13424_c0_g2_i1	305	111.572	0	0
TRINITY_DN1439_c1_g2_i1	1019	792.27	0	0
TRINITY_DN17489_c0_g1_i2	383	173.117	0	0
TRINITY_DN9421_c0_g3_i1	225	59.5944	3	3.84425
TRINITY_DN9432_c0_g3_i1	705	478.706	19.2892	3.07709
TRINITY_DN9432_c0_g6_i1	1157	930.27	9.88109	0.81113
TRINITY_DN9471_c0_g2_i1	216	54.6034	0	0
TRINITY_DN11822_c0_g3_i1	213	53.0263	7.10764	10.236
TRINITY_DN12517_c0_g2_i1	741	514.658	0	0
TRINITY_DN12537_c0_g2_i1	601	376.045	9.26621	1.88173
TRINITY_DN3669_c0_g7_i1	664	438.202	13.4459	2.3432
TRINITY_DN3615_c0_g1_i2	487	266.507	22.6688	6.49554
TRINITY_DN8126_c0_g5_i1	717	490.658	18.0593	2.81072
TRINITY_DN8192_c0_g6_i1	236	66.1944	0	0
TRINITY_DN11943_c0_g4_i1	253	76.7571	5	4.97447
TRINITY_DN16759_c0_g4_i1	297	105.868	4	2.8853
TRINITY_DN16760_c0_g1_i1	264	83.3813	3	2.74756
TRINITY_DN684_c0_g4_i1	209	51.0539	1	1.49578
TRINITY_DN21401_c0_g4_i1	464	245.26	5.43496	1.69225
TRINITY_DN6966_c0_g3_i1	519	296.665	9.06115	2.33245
TRINITY_DN6902_c0_g2_i1	796	569.658	4.23196	0.567314
TRINITY_DN8032_c0_g4_i1	223	58.5661	1	1.30391
TRINITY_DN8064_c0_g2_i1	348	144.698	7.18799	3.79349
TRINITY_DN22151_c0_g1_i3	702	475.706	10.856	1.74271
TRINITY_DN15715_c0_g3_i1	822	595.599	13.5283	1.73454
TRINITY_DN7688_c0_g2_i2	318	121.185	0	0
TRINITY_DN7611_c0_g3_i1	224	59.0601	0	0
TRINITY_DN24214_c0_g1_i1	217	55.1648	0	0
TRINITY_DN11009_c0_g1_i1	220	56.8543	1.77321	2.38173
TRINITY_DN23810_c0_g5_i1	216	54.6034	0	0
TRINITY_DN15530_c0_g3_i1	625	399.578	13.5829	2.5959
TRINITY_DN15515_c0_g1_i1	221	57.352	0	0
TRINITY_DN15547_c0_g1_i1	610	384.892	7.42988	1.47414
TRINITY_DN1360_c0_g1_i5	1396	1169.27	0	0
TRINITY_DN1378_c0_g9_i1	669	443.114	14.2652	2.45843
TRINITY_DN5296_c0_g1_i1	300	107.991	3	2.12143
TRINITY_DN1862_c0_g1_i2	249	74.2005	0	0
TRINITY_DN1870_c0_g2_i2	983	756.27	34.2801	3.46147
TRINITY_DN1856_c0_g1_i3	699	472.706	3.80053	0.613972
TRINITY_DN18932_c0_g1_i1	266	84.8068	1.37197	1.2354
TRINITY_DN9032_c0_g1_i1	361	154.983	0	0
TRINITY_DN20590_c0_g2_i1	313	117.447	0	0
TRINITY_DN20522_c0_g2_i1	2205	1978.27	12.8601	0.496426
TRINITY_DN6360_c0_g3_i1	231	63.219	1.28538	1.55267
TRINITY_DN24769_c0_g6_i1	241	69.3468	5	5.50603
TRINITY_DN2394_c0_g1_i3	1947	1720.27	0	0
TRINITY_DN2344_c0_g1_i1	682	455.844	6.34022	1.06214
TRINITY_DN2309_c0_g2_i1	203	47.951	0	0
TRINITY_DN2397_c0_g1_i1	935	708.345	16.1377	1.73977
TRINITY_DN2330_c0_g2_i1	991	764.27	3.11033	0.310781
TRINITY_DN4632_c0_g1_i1	230	62.5905	0	0
TRINITY_DN20247_c0_g3_i1	272	88.8843	0	0
TRINITY_DN20215_c1_g2_i1	225	59.5944	3	3.84425
TRINITY_DN902_c0_g1_i2	1493	1266.27	5.49535	0.331409
TRINITY_DN3029_c0_g3_i1	246	72.2817	4.16967	4.40523
TRINITY_DN3072_c0_g2_i1	338	136.731	2.73521	1.52764
TRINITY_DN16896_c0_g3_i1	235	65.6243	2	2.32734
TRINITY_DN16872_c0_g1_i1	261	81.5211	2	1.87351
TRINITY_DN8512_c0_g2_i1	351	147.162	1.33888	0.69477
TRINITY_DN11255_c0_g2_i1	217	55.1648	3	4.15292
TRINITY_DN22523_c0_g3_i1	796	569.658	4.70998	0.631394
TRINITY_DN22697_c0_g2_i1	249	74.2005	5	5.14587
TRINITY_DN2094_c2_g1_i4	3758	3531.27	30.8185	0.666462
TRINITY_DN5004_c0_g3_i1	549	325.385	6.38077	1.49752
TRINITY_DN5032_c0_g4_i1	270	87.6418	0	0
TRINITY_DN5045_c0_g3_i1	255	77.9994	1	0.979047
TRINITY_DN32039_c0_g1_i1	259	80.2559	5	4.7576
TRINITY_DN5498_c0_g2_i1	643	417.414	1.96513	0.359518
TRINITY_DN5488_c0_g3_i1	653	427.246	12.3934	2.21518
TRINITY_DN15979_c0_g2_i1	232	63.8665	5.07032	6.06258
TRINITY_DN18482_c0_g2_i1	220	56.8543	0	0
TRINITY_DN16256_c0_g1_i1	229	62.0744	1.31151	1.61344
