target_id	length	eff_length	est_counts	tpm
NODE_17949_length_660_cov_1.925620_g13127_i0	660	430.952	0	0
NODE_18131_length_652_cov_1.986600_g13280_i0	652	423.165	1.43976	0.196217
NODE_18145_length_651_cov_2.723154_g13291_i0	651	422.165	0	0
NODE_18201_length_649_cov_1.909091_g13339_i0	649	420.165	0	0
NODE_18234_length_647_cov_2.410473_g13367_i0	647	418.207	10.542	1.45374
NODE_18329_length_643_cov_2.375850_g13446_i0	643	414.249	0	0
NODE_18334_length_643_cov_1.683673_g13451_i0	643	414.249	0	0
NODE_18401_length_640_cov_2.423932_g13509_i0	640	411.29	19.9456	2.79677
NODE_18772_length_625_cov_2.203509_g13828_i0	625	396.573	0	0
NODE_18838_length_622_cov_2.783069_g13878_i0	622	393.612	0	0
NODE_19143_length_611_cov_2.154676_g14132_i0	611	382.689	4.19737	0.63254
NODE_19273_length_606_cov_2.259528_g14239_i0	606	377.766	0	0
NODE_19328_length_604_cov_1.768670_g14287_i0	604	375.841	0	0
NODE_19355_length_603_cov_1.744526_g14312_i0	603	374.879	0	0
NODE_19409_length_601_cov_2.347985_g14362_i0	601	372.879	0	0
NODE_19645_length_593_cov_2.156134_g14569_i0	593	365.027	8.73247	1.37965
NODE_19756_length_588_cov_4.142589_g14670_i0	588	360.173	3.1417	0.50305
NODE_19903_length_583_cov_2.155303_g14799_i0	583	355.209	0	0
NODE_20074_length_576_cov_2.740883_g14950_i0	576	348.35	6.59996	1.09265
NODE_20174_length_573_cov_1.536680_g15035_i0	573	345.455	0	0
NODE_20245_length_570_cov_1.976699_g15100_i0	570	342.559	2.95708	0.497834
NODE_20274_length_569_cov_1.729572_g15126_i0	569	341.559	0	0
NODE_20612_length_557_cov_1.958167_g15429_i0	557	329.861	0	0
NODE_21056_length_541_cov_1.927984_g15828_i0	541	314.415	0	0
NODE_21057_length_541_cov_1.897119_g15829_i0	541	314.415	1.81176	0.332319
NODE_21160_length_538_cov_1.801242_g15926_i0	538	311.572	0	0
NODE_21237_length_535_cov_2.545833_g15995_i0	535	308.729	0	0
NODE_21268_length_534_cov_1.555324_g16025_i0	534	307.729	3.97743	0.745403
NODE_21399_length_530_cov_1.898947_g16136_i0	530	303.852	0	0
NODE_21460_length_528_cov_2.236786_g16190_i0	528	302.035	0	0
NODE_21516_length_526_cov_1.815287_g16240_i0	526	300.096	0	0
NODE_21719_length_520_cov_1.716129_g16426_i0	520	294.486	0	0
NODE_22096_length_508_cov_2.240618_g16769_i0	508	282.923	0	0
NODE_22111_length_508_cov_1.598234_g16782_i0	508	282.923	0	0
NODE_22373_length_500_cov_1.802247_g17029_i0	500	275.207	0	0
NODE_22415_length_499_cov_2.009009_g17064_i0	499	274.207	0	0
NODE_22527_length_496_cov_2.156463_g17169_i0	496	271.428	5.15611	1.09553
NODE_22554_length_495_cov_2.556818_g17192_i0	495	270.593	0	0
NODE_22586_length_494_cov_2.097950_g17222_i0	494	269.648	4.79524	1.02558
NODE_22793_length_488_cov_2.503464_g17416_i0	488	263.999	0	0
NODE_23006_length_482_cov_2.629977_g17606_i0	482	258.505	0	0
NODE_23229_length_476_cov_2.408551_g17818_i0	476	252.844	0	0
NODE_23329_length_473_cov_1.889952_g17906_i0	473	250.049	0	0
NODE_23354_length_472_cov_2.052758_g17929_i0	472	249.125	0	0
NODE_23465_length_469_cov_1.925121_g18036_i0	469	246.378	0	0
NODE_23684_length_463_cov_2.272059_g18240_i0	463	240.852	0	0
NODE_24017_length_455_cov_1.792500_g18553_i0	455	233.483	0	0
NODE_24141_length_451_cov_2.108586_g18669_i0	451	229.72	0	0
NODE_24251_length_448_cov_2.445293_g18771_i0	448	227.143	0	0
NODE_24304_length_447_cov_2.193878_g18820_i0	447	226.283	0	0
NODE_24900_length_432_cov_1.949602_g19390_i0	432	212.819	0	0
NODE_24980_length_430_cov_1.616000_g19469_i0	430	211.149	0	0
NODE_25057_length_428_cov_2.302949_g19542_i0	428	209.477	0	0
NODE_25281_length_423_cov_1.589674_g19752_i0	423	205.017	0	0
NODE_25391_length_420_cov_2.246575_g19860_i0	420	202.377	0	0
NODE_25462_length_418_cov_2.217631_g19929_i0	418	200.567	0	0
NODE_25473_length_418_cov_1.831956_g19940_i0	418	200.567	0	0
NODE_25815_length_410_cov_2.169014_g20268_i0	410	193.393	5.05449	1.50728
NODE_25957_length_407_cov_1.633523_g20410_i0	407	190.898	0	0
NODE_26000_length_406_cov_1.407407_g20451_i0	406	189.978	0	0
NODE_26498_length_395_cov_2.008824_g20935_i0	395	180.448	0	0
NODE_26536_length_394_cov_1.616519_g20972_i0	394	179.716	0	0
NODE_26685_length_391_cov_1.351190_g21119_i0	391	177.228	0	0
NODE_26758_length_389_cov_2.047904_g21189_i0	389	175.378	0	0
NODE_26932_length_385_cov_2.081818_g21359_i0	385	172.102	0	0
NODE_26941_length_385_cov_1.887879_g21368_i0	385	172.102	0	0
NODE_27041_length_383_cov_1.896341_g21465_i0	383	170.433	0	0
NODE_27160_length_380_cov_2.267692_g21582_i0	380	167.849	0	0
NODE_27218_length_379_cov_1.700617_g21637_i0	379	167.174	0	0
NODE_27571_length_372_cov_1.981073_g21985_i0	372	161.241	0	0
NODE_27665_length_370_cov_1.812698_g22078_i0	370	159.502	0	0
NODE_27963_length_365_cov_1.645161_g22371_i0	365	155.515	0	0
NODE_28291_length_359_cov_2.299342_g22692_i0	359	150.672	0	0
NODE_28765_length_351_cov_2.351351_g23163_i0	351	144.089	0	0
NODE_28791_length_351_cov_1.692568_g23189_i0	351	144.089	0	0
NODE_29263_length_342_cov_2.505226_g23660_i0	342	136.931	0	0
NODE_29265_length_342_cov_2.369338_g23662_i0	342	136.931	0	0
NODE_29784_length_334_cov_2.017921_g24178_i0	334	131.052	0	0
NODE_29812_length_334_cov_1.401434_g24206_i0	334	131.052	0	0
NODE_29856_length_333_cov_1.956835_g24250_i0	333	130.202	0	0
NODE_29920_length_332_cov_1.935018_g24314_i0	332	129.395	0	0
NODE_29993_length_331_cov_1.590580_g24387_i0	331	128.587	0	0
NODE_30262_length_326_cov_3.132841_g24654_i0	326	124.682	6.18261	2.85973
NODE_30412_length_324_cov_2.066914_g24803_i0	324	123.071	0	0
NODE_30646_length_321_cov_1.917293_g25037_i0	321	120.78	1.24639	0.595133
NODE_30728_length_320_cov_1.532075_g25118_i0	320	120.034	0	0
NODE_30783_length_319_cov_1.405303_g25173_i0	319	119.328	0	0
NODE_31095_length_314_cov_1.521236_g25483_i0	314	115.728	0	0
NODE_31166_length_313_cov_1.151163_g25554_i0	313	115.016	0	0
NODE_31302_length_311_cov_1.640625_g25690_i0	311	113.575	0	0
NODE_31912_length_302_cov_1.659919_g26298_i0	302	107.383	0	0
NODE_32115_length_299_cov_2.450820_g26500_i0	299	105.129	1.31515	0.721457
NODE_32298_length_297_cov_1.764463_g26683_i0	297	103.685	0	0
NODE_32886_length_289_cov_1.662393_g27271_i0	289	98.1874	0	0
NODE_33378_length_283_cov_1.614035_g27763_i0	283	93.6294	0	0
NODE_34767_length_266_cov_3.497630_g29151_i0	266	81.8075	0	0
NODE_35557_length_258_cov_1.709360_g29939_i0	258	76.8703	0	0
NODE_35667_length_257_cov_1.524752_g30049_i0	257	76.3739	0	0
NODE_41633_length_204_cov_1.684564_g36013_i0	204	46.6235	2.23848	2.76889
NODE_698_length_4521_cov_32.141329_g540_i0	4521	4291.19	379.48	5.09998
NODE_3725_length_2540_cov_15.145309_g3014_i0	2540	2310.19	0	0
NODE_6305_length_1935_cov_23.545789_g1455_i1	1935	1705.19	5.08989	0.172144
NODE_7343_length_1766_cov_3.712305_g493_i2	1766	1536.19	24.3293	0.913359
NODE_14826_length_995_cov_6.104167_g6769_i1	995	765.189	0	0
NODE_16309_length_902_cov_2.226067_g4634_i1	902	672.189	11.4469	0.982097
NODE_16854_length_869_cov_58.675060_g14026_i0	869	639.189	21.2493	1.91723
NODE_19534_length_741_cov_459.181303_g9409_i1	741	511.473	0	0
NODE_28650_length_465_cov_305.437209_g25029_i0	465	242.778	9.96184	2.36639
NODE_29866_length_442_cov_16.280098_g26227_i0	442	221.791	5.59764	1.45552
NODE_34012_length_372_cov_1.433234_g30342_i0	372	161.241	4	1.43068
NODE_46101_length_244_cov_1.363636_g42427_i0	244	68.1618	6.70134	5.66993
NODE_47061_length_237_cov_1.767327_g43387_i0	237	64.0551	3	2.701
NODE_48124_length_230_cov_1.830769_g44450_i0	230	60.2697	3	2.87064
S72545	674	444.908	4.64465	0.60206
S91058	671	441.908	3.86469	0.504359
S95076	415	197.942	26.962	7.85546
S110975	409	192.575	0	0
S124854	293	101.079	7.56201	4.31451
S135682	285	95.2149	9.64371	5.84112
S160639	536	309.698	0	0
S183767	299	105.129	5.0694	2.78093
S204690	584	356.209	13.453	2.17807
S231095	517	291.574	0.716142	0.141647
S331410	612	383.651	9.80826	1.47439
S375275	381	168.615	2.66493	0.91148
S388396	423	205.017	9.83536	2.76668
S430403	414	197.004	1.07474	0.314619
S439102	1414	1184.19	18.5474	0.903271
S510438	434	214.554	0	0
S616149	311	113.575	4	2.03111
S664596	1155	925.189	29.7335	1.85342
S664995	781	551.37	9.16897	0.959035
S665376	1053	823.189	4.69398	0.328851
S665579	303	107.987	0	0
S665820	1555	1325.19	0	0
S666550	2168	1938.19	0	0
S666938	736	506.524	5.3156	0.605215
S668958	1000	770.189	0	0
S669034	496	271.428	0	0
S669148	1606	1376.19	3.87021	0.162186
S669802	889	659.189	7.57338	0.662578
S669921	963	733.189	0	0
S670874	1492	1262.19	35.95	1.6426
S672583	1246	1016.19	5.70049	0.323515
S672879	535	308.729	183.916	34.3557
S673566	777	547.37	8.87538	0.93511
S673877	1101	871.189	0	0
S675467	956	726.189	0	0
S675669	2200	1970.19	39.3389	1.15152
S676031	337	133.465	0	0
S676442	1050	820.189	29.3483	2.0636
S676827	432	212.819	2.33739	0.633399
S678126	620	391.612	239.139	35.2169
S678248	2707	2477.19	57.9802	1.34983
S679063	394	179.716	9.50027	3.04864
S679446	693	463.908	8.04109	0.999632
S679633	845	615.252	6.13553	0.575117
S680382	358	149.838	2.83971	1.09297
S680833	1094	864.189	17.7852	1.18688
S681233	416	198.838	34.8215	10.0996
S681799	837	607.252	0	0
S681915	1094	864.189	18.533	1.23678
S682895	965	735.189	8.48929	0.665931
S683084	531	304.79	20.5073	3.88029
S685081	1664	1434.19	12.6748	0.509671
S686407	388	174.583	2.85721	0.943834
S687538	555	327.994	6.37061	1.12014
S687880	283	93.6294	0	0
S688251	1365	1135.19	34.7459	1.7652
S688548	1326	1096.19	38.8439	2.04359
S689160	395	180.448	0	0
S689286	969	739.189	2.63676	0.205718
S689525	744	514.422	12.0673	1.35284
S689657	1332	1102.19	89.9892	4.7086
S690306	817	587.312	2.66388	0.261579
S691387	1792	1562.19	26.4731	0.977301
S691635	1184	954.189	7.35426	0.44449
S691770	1987	1757.19	14.8627	0.487793
S691980	1415	1185.19	8.78923	0.427681
S692383	404	188.297	7.54552	2.31102
S692559	3023	2793.19	55.4715	1.14532
S692603	903	673.189	2.44003	0.209033
S693106	991	761.189	11.0717	0.83884
S693388	437	217.108	3.58076	0.951168
S694312	413	196.086	1.42024	0.417706
S697349	1371	1141.19	28.5211	1.44134
S698790	670	440.908	12.8171	1.67648
S700200	1706	1476.19	43.532	1.70068
S701905	807	577.37	35.4683	3.54277
S702814	2561	2331.19	136.19	3.36919
S703230	956	726.189	23.5186	1.86775
S703238	635	406.372	4.21765	0.598554
S705925	2132	1902.19	6.04319	0.183219
S706108	3337	3107.19	102.941	1.91063
S707192	5954	5724.19	101.737	1.025
S707471	846	616.252	18.9702	1.7753
J664606	1896	1666.19	15.3078	0.52984
J664705	792	562.37	2.30013	0.235878
J664749	1245	1015.19	62.141	3.53011
J664958	1282	1052.19	43.9965	2.41147
J665417	921	691.189	30.9079	2.57887
J665482	1002	772.189	11.7062	0.874278
J665726	266	81.8075	0	0
J665909	1762	1532.19	0	0
J667033	778	548.37	2.11229	0.222145
J667377	370	159.502	3.78809	1.36966
J667537	1730	1500.19	37.0901	1.42584
J667539	2315	2085.19	34.2815	0.948137
J667793	1702	1472.19	0	0
J667984	1117	887.189	22.6547	1.47265
J668464	1792	1562.19	0	0
J668560	1582	1352.19	8.65738	0.369238
J668573	1947	1717.19	0	0
J668805	740	510.473	8.70289	0.983214
J669603	1604	1374.19	0	0
J669748	338	134.297	3.29249	1.41389
J669971	1458	1228.19	71.2091	3.3437
J670222	349	142.568	3.1347	1.26804
J670309	1434	1204.19	17.6361	0.844625
J671295	342	136.931	0	0
J671371	2878	2648.19	0	0
J671452	3071	2841.19	68.3575	1.38753
J671504	898	668.189	198.599	17.141
J671654	943	713.189	4.12293	0.333394
J671700	1174	944.189	0	0
J672475	2101	1871.19	27.5125	0.847948
J672560	1113	883.189	67.3874	4.4003
J672980	1321	1091.19	20.6457	1.09116
J673038	520	294.486	22.811	4.46721
J673134	643	414.249	8.10333	1.12813
J673386	4404	4174.19	0	0
J673736	434	214.554	6.76743	1.81905
J674049	836	606.252	2.22278	0.211446
J674065	876	646.189	6.40912	0.572
J674392	741	511.473	0	0
J674659	538	311.572	0	0
J674767	1673	1443.19	73.4311	2.93436
J675022	2394	2164.19	71.1595	1.89625
J675072	3284	3054.19	71.9999	1.35954
J676577	1075	845.189	36.4397	2.48644
J676757	1968	1738.19	53.901	1.78837
J677126	2190	1960.19	24.4048	0.718016
J677325	1838	1608.19	0	0
J677436	2119	1889.19	10.977	0.335091
J677752	769	539.37	3.6695	0.392353
J677849	341	136.347	7.73286	3.27078
J677856	317	117.789	4.41558	2.16192
J678607	4284	4054.19	133.957	1.90554
R664474	919	689.189	11.6244	0.972722
R664611	1237	1007.19	19.0761	1.09228
R664841	3152	2922.19	1.68017	0.0331591
R668588	861	631.189	0	0
R668992	2240	2010.19	0.00985508	0.000282735
R675963	471	248.227	0	0
R676502	669	439.908	2.59362	0.340018
R680465	2646	2416.19	0	0
R681047	3471	3241.19	3.99553	0.071093
R681367	4244	4014.19	0	0
R685348	325	123.941	2.70187	1.2572
R688033	973	743.189	21.2379	1.64805
R688774	2358	2128.19	0	0
R689472	422	204.123	0	0
R696060	1545	1315.19	0	0
R707040	337	133.465	1.72941	0.74729
R712853	558	330.828	4.56768	0.796252
R717260	329	126.999	1	0.454106
R721732	462	239.951	0	0
R721761	1308	1078.19	5.71268	0.305564
TRINITY_DN6603_c0_g3_i1	234	62.4252	1	0.923841
TRINITY_DN6684_c0_g1_i1	294	101.646	3.83696	2.17697
TRINITY_DN9783_c0_g3_i1	252	73.12	1	0.788717
TRINITY_DN9741_c0_g2_i1	201	45.143	0	0
TRINITY_DN10924_c0_g3_i1	223	56.6096	2.21328	2.25477
TRINITY_DN19291_c0_g2_i1	212	50.3315	3	3.43747
TRINITY_DN8772_c0_g1_i1	868	638.189	0	0
TRINITY_DN8765_c0_g4_i1	905	675.189	22.7749	1.94531
TRINITY_DN9292_c0_g1_i1	368	157.934	14	5.11223
TRINITY_DN9218_c0_g1_i1	666	436.908	2.55595	0.33738
TRINITY_DN9218_c0_g3_i1	272	85.9696	2.37097	1.59052
TRINITY_DN9213_c0_g1_i2	1280	1050.19	51.4859	2.82734
TRINITY_DN14829_c0_g2_i1	241	66.3997	5	4.34271
TRINITY_DN14844_c0_g1_i1	1127	897.189	9.60179	0.617199
TRINITY_DN14869_c0_g4_i1	261	78.7909	3	2.19585
TRINITY_DN13424_c0_g2_i1	305	109.325	0	0
TRINITY_DN1439_c1_g2_i1	1019	789.189	10.3325	0.755058
TRINITY_DN17489_c0_g1_i2	383	170.433	0	0
TRINITY_DN9421_c0_g3_i1	225	57.4799	2	2.00665
TRINITY_DN9432_c0_g3_i1	705	475.719	20.3421	2.46606
TRINITY_DN9432_c0_g6_i1	1157	927.189	11.1005	0.690447
TRINITY_DN9471_c0_g2_i1	216	52.5017	2	2.19692
TRINITY_DN11822_c0_g3_i1	213	50.909	1	1.13282
TRINITY_DN12517_c0_g2_i1	741	511.473	16.3975	1.8489
TRINITY_DN12537_c0_g2_i1	601	372.879	4.08813	0.632287
TRINITY_DN3669_c0_g7_i1	664	434.952	15.6622	2.07668
TRINITY_DN3615_c0_g1_i2	487	262.999	12.9835	2.84704
TRINITY_DN8126_c0_g5_i1	717	487.622	17.3064	2.04683
TRINITY_DN8192_c0_g6_i1	236	63.4851	2	1.81683
TRINITY_DN11943_c0_g4_i1	253	73.7438	9	7.0384
TRINITY_DN16759_c0_g4_i1	297	103.685	2	1.11242
TRINITY_DN16760_c0_g1_i1	264	80.6239	10	7.15308
TRINITY_DN684_c0_g4_i1	209	48.8453	2	2.36137
TRINITY_DN21401_c0_g4_i1	464	241.828	8.89616	2.12155
TRINITY_DN6966_c0_g3_i1	519	293.515	9.53817	1.87409
TRINITY_DN6902_c0_g2_i1	796	566.37	6.16447	0.6277
TRINITY_DN8032_c0_g4_i1	223	56.6096	0	0
TRINITY_DN8064_c0_g2_i1	348	141.711	1.12052	0.456009
TRINITY_DN22151_c0_g1_i3	702	472.861	9.7814	1.19296
TRINITY_DN15715_c0_g3_i1	822	592.312	12.4444	1.21166
TRINITY_DN7688_c0_g2_i2	318	118.594	0	0
TRINITY_DN7611_c0_g3_i1	224	57.1147	6	6.05843
TRINITY_DN24214_c0_g1_i1	217	53.1256	1	1.08556
TRINITY_DN11009_c0_g1_i1	220	54.7227	8.91805	9.39852
TRINITY_DN23810_c0_g5_i1	216	52.5017	0	0
TRINITY_DN15530_c0_g3_i1	625	396.573	22.7454	3.30771
TRINITY_DN15515_c0_g1_i1	221	55.3831	0	0
TRINITY_DN15547_c0_g1_i1	610	381.728	5.45624	0.824322
TRINITY_DN1360_c0_g1_i5	1396	1166.19	0	0
TRINITY_DN1378_c0_g9_i1	669	439.908	9.10278	1.19335
TRINITY_DN5296_c0_g1_i1	300	105.921	5	2.72236
TRINITY_DN1862_c0_g1_i2	249	71.3476	0	0
TRINITY_DN1870_c0_g2_i2	983	753.189	31.1847	2.38778
TRINITY_DN1856_c0_g1_i3	699	469.861	6.28021	0.770835
TRINITY_DN18932_c0_g1_i1	266	81.8075	4	2.81984
TRINITY_DN9032_c0_g1_i1	361	152.223	7.36513	2.79034
TRINITY_DN20590_c0_g2_i1	313	115.016	0	0
TRINITY_DN20522_c0_g2_i1	2205	1975.19	18.9065	0.552027
TRINITY_DN6360_c0_g3_i1	231	60.7823	2.95947	2.80798
TRINITY_DN24769_c0_g6_i1	241	66.3997	7	6.0798
TRINITY_DN2394_c0_g1_i3	1947	1717.19	0	0
TRINITY_DN2344_c0_g1_i1	682	452.908	4.45093	0.566758
TRINITY_DN2309_c0_g2_i1	203	46.1101	1.85837	2.32431
TRINITY_DN2397_c0_g1_i1	935	705.189	17.7895	1.45484
TRINITY_DN2330_c0_g2_i1	991	761.189	9.81242	0.743431
TRINITY_DN4632_c0_g1_i1	230	60.2697	1.42539	1.36392
TRINITY_DN20247_c0_g3_i1	272	85.9696	0	0
TRINITY_DN20215_c1_g2_i1	225	57.4799	2	2.00665
TRINITY_DN902_c0_g1_i2	1493	1263.19	26.5071	1.21018
TRINITY_DN3029_c0_g3_i1	246	69.4392	0	0
TRINITY_DN3072_c0_g2_i1	338	134.297	2.07424	0.890739
TRINITY_DN16896_c0_g3_i1	235	62.9758	1	0.915763
TRINITY_DN16872_c0_g1_i1	261	78.7909	4	2.9278
TRINITY_DN8512_c0_g2_i1	351	144.089	11.5328	4.61596
TRINITY_DN11255_c0_g2_i1	217	53.1256	4.50486	4.89029
TRINITY_DN22523_c0_g3_i1	796	566.37	1.4344	0.146058
TRINITY_DN22697_c0_g2_i1	249	71.3476	11	8.8914
TRINITY_DN2094_c2_g1_i4	3758	3528.19	118.041	1.92947
TRINITY_DN5004_c0_g3_i1	549	322.222	12.5241	2.24155
TRINITY_DN5032_c0_g4_i1	270	84.6817	1.29672	0.883105
TRINITY_DN5045_c0_g3_i1	255	75.1274	1.5647	1.20113
TRINITY_DN32039_c0_g1_i1	259	77.4974	5	3.72083
TRINITY_DN5498_c0_g2_i1	643	414.249	1.83851	0.255955
TRINITY_DN5488_c0_g3_i1	653	424.122	8.42882	1.14613
TRINITY_DN15979_c0_g2_i1	232	61.4665	2.6999	2.53319
TRINITY_DN18482_c0_g2_i1	220	54.7227	1	1.05388
