target_id	length	eff_length	est_counts	tpm
NODE_4645_length_2003_cov_3.076489_g3225_i0	2003	1775.47	2.674	0.10529
NODE_4814_length_1963_cov_4.537212_g504_i3	1963	1735.47	9.86413	0.397356
NODE_5378_length_1853_cov_2.403226_g3731_i0	1853	1625.47	0	0
NODE_5587_length_1808_cov_2.501997_g729_i3	1808	1580.47	9.54486	0.422203
NODE_6150_length_1713_cov_2.774427_g4273_i0	1713	1485.47	38.6099	1.81707
NODE_8146_length_1422_cov_12.163862_g1061_i4	1422	1194.47	0	0
NODE_8581_length_1371_cov_2.006079_g6015_i0	1371	1143.47	0	0
NODE_8991_length_1327_cov_2.102201_g6316_i0	1327	1099.47	18.0981	1.15077
NODE_9737_length_1251_cov_2.357860_g6817_i0	1251	1023.47	8.44784	0.577043
NODE_9844_length_1240_cov_3.033755_g6836_i1	1240	1012.47	12.3428	0.852258
NODE_9920_length_1231_cov_2.914966_g6925_i1	1231	1003.47	27.1208	1.88945
NODE_10244_length_1196_cov_1.975460_g7186_i0	1196	968.473	0	0
NODE_10600_length_1159_cov_2.541667_g559_i3	1159	931.473	3.67615	0.275906
NODE_10771_length_1140_cov_2.450691_g7552_i0	1140	912.473	0	0
NODE_10893_length_1129_cov_2.371508_g7638_i0	1129	901.473	0	0
NODE_10939_length_1125_cov_2.813084_g7674_i0	1125	897.473	6.04692	0.471033
NODE_10955_length_1124_cov_2.362956_g7687_i0	1124	896.473	0	0
NODE_10994_length_1120_cov_1.648826_g7716_i0	1120	892.473	16.0864	1.26009
NODE_11330_length_1087_cov_2.938953_g7955_i0	1087	859.473	0	0
NODE_11413_length_1080_cov_1.724878_g7991_i1	1080	852.473	0	0
NODE_11510_length_1072_cov_4.470993_g8091_i0	1072	844.473	44.7047	3.70089
NODE_11529_length_1071_cov_3.061024_g7597_i1	1071	843.473	0	0
NODE_11724_length_1054_cov_1.712713_g8244_i0	1054	826.473	2.42215	0.204886
NODE_12154_length_1019_cov_1.675311_g8581_i0	1019	791.473	0	0
NODE_12279_length_1009_cov_2.056604_g7656_i1	1009	781.473	0	0
NODE_12402_length_997_cov_2.066879_g8778_i0	997	769.473	0	0
NODE_12613_length_979_cov_2.230519_g335_i2	979	751.473	2.93657	0.273191
NODE_12710_length_971_cov_2.359170_g9019_i0	971	743.473	1.67799	0.157784
NODE_12757_length_967_cov_1.865132_g9057_i0	967	739.473	2.33997	0.221222
NODE_12841_length_962_cov_2.140022_g2204_i1	962	734.473	0	0
NODE_12883_length_958_cov_2.720930_g9144_i0	958	730.473	0	0
NODE_12894_length_957_cov_2.092018_g8637_i1	957	729.473	26.441	2.534
NODE_12913_length_956_cov_2.244173_g9165_i0	956	728.473	0	0
NODE_12997_length_949_cov_2.210291_g7770_i1	949	721.473	1.6573	0.16059
NODE_13012_length_948_cov_2.160134_g2433_i1	948	720.473	7.46279	0.72414
NODE_13144_length_937_cov_2.317460_g9342_i0	937	709.473	0	0
NODE_13340_length_923_cov_2.193548_g9480_i0	923	695.543	0	0
NODE_13554_length_909_cov_2.182670_g174_i2	909	681.681	0	0
NODE_13648_length_903_cov_2.169811_g174_i3	903	675.748	0	0
NODE_13677_length_900_cov_2.279290_g9733_i0	900	672.748	0	0
NODE_13798_length_891_cov_2.092105_g8236_i2	891	663.748	0	0
NODE_13899_length_885_cov_2.481928_g559_i4	885	657.748	10.1182	1.07543
NODE_14125_length_869_cov_2.160934_g2433_i2	869	641.748	0	0
NODE_14174_length_866_cov_1.944513_g9930_i1	866	638.748	0.0295024	0.00322899
NODE_14727_length_831_cov_2.920103_g10537_i0	831	603.748	11.2482	1.30247
NODE_14766_length_829_cov_2.321705_g10570_i0	829	601.748	0	0
NODE_15456_length_786_cov_2.042408_g11112_i0	786	558.805	0	0
NODE_15484_length_784_cov_2.604938_g11135_i0	784	556.805	0	0
NODE_15556_length_781_cov_2.345730_g6398_i2	781	553.805	0	0
NODE_15744_length_769_cov_2.028011_g11349_i0	769	541.805	2.80926	0.362484
NODE_15814_length_765_cov_2.273239_g11405_i0	765	537.805	2.14328e-07	2.78608e-08
NODE_15990_length_755_cov_1.980000_g11546_i0	755	527.805	0	0
NODE_16366_length_735_cov_2.627941_g11842_i0	735	507.805	0	0
NODE_16385_length_734_cov_2.126657_g11860_i0	734	506.805	6.48897	0.895106
NODE_16406_length_733_cov_2.072271_g11349_i1	733	505.805	0	0
NODE_16407_length_733_cov_2.051622_g11877_i0	733	505.805	0	0
NODE_16471_length_730_cov_1.888889_g11928_i0	730	502.805	0	0
NODE_16542_length_726_cov_2.274218_g11982_i0	726	498.805	0	0
NODE_16790_length_714_cov_1.773900_g12190_i0	714	486.805	0	0
NODE_16934_length_707_cov_2.266871_g11405_i1	707	479.853	0	0
NODE_17061_length_700_cov_2.063566_g11349_i2	700	472.853	10.3994	1.53752
NODE_17073_length_699_cov_8.725155_g12409_i0	699	471.853	48.9913	7.25858
NODE_17339_length_686_cov_1.995246_g12631_i0	686	458.899	0	0
NODE_17598_length_674_cov_3.061389_g12836_i0	674	447.08	0	0
NODE_17623_length_673_cov_2.257282_g12858_i0	673	446.08	0	0
NODE_17668_length_671_cov_2.332792_g12892_i0	671	444.125	0	0
NODE_17845_length_664_cov_1.899836_g13041_i0	664	437.169	0	0
NODE_17949_length_660_cov_1.925620_g13127_i0	660	433.212	0	0
NODE_18131_length_652_cov_1.986600_g13280_i0	652	425.341	0	0
NODE_18145_length_651_cov_2.723154_g13291_i0	651	424.341	0	0
NODE_18201_length_649_cov_1.909091_g13339_i0	649	422.383	0	0
NODE_18234_length_647_cov_2.410473_g13367_i0	647	420.426	6.09507	1.01351
NODE_18329_length_643_cov_2.375850_g13446_i0	643	416.426	0	0
NODE_18334_length_643_cov_1.683673_g13451_i0	643	416.426	0	0
NODE_18401_length_640_cov_2.423932_g13509_i0	640	413.467	11.7353	1.98423
NODE_18772_length_625_cov_2.203509_g13828_i0	625	398.751	0	0
NODE_18838_length_622_cov_2.783069_g13878_i0	622	395.83	0	0
NODE_19143_length_611_cov_2.154676_g14132_i0	611	385.064	1.27979	0.232351
NODE_19273_length_606_cov_2.259528_g14239_i0	606	380.141	0	0
NODE_19328_length_604_cov_1.768670_g14287_i0	604	378.141	0	0
NODE_19355_length_603_cov_1.744526_g14312_i0	603	377.216	0	0
NODE_19409_length_601_cov_2.347985_g14362_i0	601	375.254	0	0
NODE_19645_length_593_cov_2.156134_g14569_i0	593	367.365	0	0
NODE_19756_length_588_cov_4.142589_g14670_i0	588	362.585	0	0
NODE_19903_length_583_cov_2.155303_g14799_i0	583	357.729	0	0
NODE_20074_length_576_cov_2.740883_g14950_i0	576	350.871	4.19222	0.835285
NODE_20174_length_573_cov_1.536680_g15035_i0	573	348.012	0	0
NODE_20245_length_570_cov_1.976699_g15100_i0	570	345.116	0	0
NODE_20274_length_569_cov_1.729572_g15126_i0	569	344.116	0	0
NODE_20612_length_557_cov_1.958167_g15429_i0	557	332.421	0	0
NODE_21056_length_541_cov_1.927984_g15828_i0	541	317.341	0	0
NODE_21057_length_541_cov_1.897119_g15829_i0	541	317.341	15.038	3.31285
NODE_21160_length_538_cov_1.801242_g15926_i0	538	314.405	0	0
NODE_21237_length_535_cov_2.545833_g15995_i0	535	311.595	0	0
NODE_21268_length_534_cov_1.555324_g16025_i0	534	310.626	0	0
NODE_21399_length_530_cov_1.898947_g16136_i0	530	306.689	1.53662	0.350273
NODE_21460_length_528_cov_2.236786_g16190_i0	528	304.719	0	0
NODE_21516_length_526_cov_1.815287_g16240_i0	526	302.842	0	0
NODE_21719_length_520_cov_1.716129_g16426_i0	520	297.146	0	0
NODE_22096_length_508_cov_2.240618_g16769_i0	508	285.884	0	0
NODE_22111_length_508_cov_1.598234_g16782_i0	508	285.884	0	0
NODE_22373_length_500_cov_1.802247_g17029_i0	500	278.368	2.49153	0.625729
NODE_22415_length_499_cov_2.009009_g17064_i0	499	277.396	0	0
NODE_22527_length_496_cov_2.156463_g17169_i0	496	274.705	0	0
NODE_22554_length_495_cov_2.556818_g17192_i0	495	273.761	0.815221	0.208182
NODE_22586_length_494_cov_2.097950_g17222_i0	494	272.816	22.4672	5.75728
NODE_22793_length_488_cov_2.503464_g17416_i0	488	267.146	0	0
NODE_23006_length_482_cov_2.629977_g17606_i0	482	261.361	0	0
NODE_23229_length_476_cov_2.408551_g17818_i0	476	255.702	0	0
NODE_23329_length_473_cov_1.889952_g17906_i0	473	252.806	0	0
NODE_23354_length_472_cov_2.052758_g17929_i0	472	251.909	0	0
NODE_23465_length_469_cov_1.925121_g18036_i0	469	249.062	1.14632	0.321764
NODE_23684_length_463_cov_2.272059_g18240_i0	463	243.465	0	0
NODE_24017_length_455_cov_1.792500_g18553_i0	455	235.98	3.09351	0.916462
NODE_24141_length_451_cov_2.108586_g18669_i0	451	232.221	0	0
NODE_24251_length_448_cov_2.445293_g18771_i0	448	229.482	0	0
NODE_24304_length_447_cov_2.193878_g18820_i0	447	228.6	0	0
NODE_24900_length_432_cov_1.949602_g19390_i0	432	214.908	0	0
NODE_24980_length_430_cov_1.616000_g19469_i0	430	213.241	0	0
NODE_25057_length_428_cov_2.302949_g19542_i0	428	211.637	0	0
NODE_25281_length_423_cov_1.589674_g19752_i0	423	207.399	0	0
NODE_25391_length_420_cov_2.246575_g19860_i0	420	204.893	1.36352	0.465238
NODE_25462_length_418_cov_2.217631_g19929_i0	418	203.191	0	0
NODE_25473_length_418_cov_1.831956_g19940_i0	418	203.191	0	0
NODE_25815_length_410_cov_2.169014_g20268_i0	410	196.153	2.66804	0.950902
NODE_25957_length_407_cov_1.633523_g20410_i0	407	193.624	0	0
NODE_26000_length_406_cov_1.407407_g20451_i0	406	192.726	0	0
NODE_26498_length_395_cov_2.008824_g20935_i0	395	183.42	0	0
NODE_26536_length_394_cov_1.616519_g20972_i0	394	182.478	0	0
NODE_26685_length_391_cov_1.351190_g21119_i0	391	179.922	0	0
NODE_26758_length_389_cov_2.047904_g21189_i0	389	178.285	0	0
NODE_26932_length_385_cov_2.081818_g21359_i0	385	175.003	0	0
NODE_26941_length_385_cov_1.887879_g21368_i0	385	175.003	0	0
NODE_27041_length_383_cov_1.896341_g21465_i0	383	173.283	0	0
NODE_27160_length_380_cov_2.267692_g21582_i0	380	170.857	0	0
NODE_27218_length_379_cov_1.700617_g21637_i0	379	170.096	0	0
NODE_27571_length_372_cov_1.981073_g21985_i0	372	164.326	0	0
NODE_27665_length_370_cov_1.812698_g22078_i0	370	162.664	0	0
NODE_27963_length_365_cov_1.645161_g22371_i0	365	158.734	0.6847	0.301557
NODE_28291_length_359_cov_2.299342_g22692_i0	359	153.938	0	0
NODE_28765_length_351_cov_2.351351_g23163_i0	351	147.459	0	0
NODE_28791_length_351_cov_1.692568_g23189_i0	351	147.459	0	0
NODE_29263_length_342_cov_2.505226_g23660_i0	342	140.392	0.264819	0.13187
NODE_29265_length_342_cov_2.369338_g23662_i0	342	140.392	0	0
NODE_29784_length_334_cov_2.017921_g24178_i0	334	134.143	3.17893	1.65672
NODE_29812_length_334_cov_1.401434_g24206_i0	334	134.143	0	0
NODE_29856_length_333_cov_1.956835_g24250_i0	333	133.373	0	0
NODE_29920_length_332_cov_1.935018_g24314_i0	332	132.526	0	0
NODE_29993_length_331_cov_1.590580_g24387_i0	331	131.754	0	0
NODE_30262_length_326_cov_3.132841_g24654_i0	326	127.863	1.1319	0.618871
NODE_30412_length_324_cov_2.066914_g24803_i0	324	126.365	0	0
NODE_30646_length_321_cov_1.917293_g25037_i0	321	124.082	0	0
NODE_30728_length_320_cov_1.532075_g25118_i0	320	123.343	0	0
NODE_30783_length_319_cov_1.405303_g25173_i0	319	122.56	0	0
NODE_31095_length_314_cov_1.521236_g25483_i0	314	118.988	0	0
NODE_31166_length_313_cov_1.151163_g25554_i0	313	118.327	0	0
NODE_31302_length_311_cov_1.640625_g25690_i0	311	116.819	0	0
NODE_31912_length_302_cov_1.659919_g26298_i0	302	110.449	0	0
NODE_32115_length_299_cov_2.450820_g26500_i0	299	108.256	0	0
NODE_32298_length_297_cov_1.764463_g26683_i0	297	106.922	0	0
NODE_32886_length_289_cov_1.662393_g27271_i0	289	101.282	0	0
NODE_33378_length_283_cov_1.614035_g27763_i0	283	97.164	0	0
NODE_34767_length_266_cov_3.497630_g29151_i0	266	85.6242	0	0
NODE_35557_length_258_cov_1.709360_g29939_i0	258	80.5919	0	0
NODE_35667_length_257_cov_1.524752_g30049_i0	257	79.9585	0	0
NODE_41633_length_204_cov_1.684564_g36013_i0	204	49.0128	0.888018	1.26663
NODE_698_length_4521_cov_32.141329_g540_i0	4521	4293.47	412.936	6.72377
NODE_3725_length_2540_cov_15.145309_g3014_i0	2540	2312.47	0	0
NODE_6305_length_1935_cov_23.545789_g1455_i1	1935	1707.47	3.56626	0.146015
NODE_7343_length_1766_cov_3.712305_g493_i2	1766	1538.47	41.1539	1.87008
NODE_14826_length_995_cov_6.104167_g6769_i1	995	767.473	0	0
NODE_16309_length_902_cov_2.226067_g4634_i1	902	674.748	1.72812	0.179049
NODE_16854_length_869_cov_58.675060_g14026_i0	869	641.748	5.22372	0.569054
NODE_19534_length_741_cov_459.181303_g9409_i1	741	513.805	0	0
NODE_28650_length_465_cov_305.437209_g25029_i0	465	245.265	3.50169	0.998119
NODE_29866_length_442_cov_16.280098_g26227_i0	442	224.229	19.0152	5.92855
NODE_34012_length_372_cov_1.433234_g30342_i0	372	164.326	6	2.55261
NODE_46101_length_244_cov_1.363636_g42427_i0	244	71.8671	3	2.9183
NODE_47061_length_237_cov_1.767327_g43387_i0	237	67.7454	1	1.03195
NODE_48124_length_230_cov_1.830769_g44450_i0	230	63.6437	12	13.1815
S72545	674	447.08	6.30548	0.985988
S91058	671	444.125	0	0
S95076	415	200.571	20.3443	7.09109
S110975	409	195.318	2.64866	0.948034
S124854	293	104.268	2.2135	1.48411
S135682	285	98.52	6.71325	4.76373
S160639	536	312.595	11.4471	2.56007
S183767	299	108.256	5.79609	3.74303
S204690	584	358.657	7.51343	1.46453
S231095	517	294.295	0	0
S331410	612	386.025	30.4091	5.50715
S375275	381	171.672	3.2288	1.31486
S388396	423	207.399	9.49177	3.19948
S430403	414	199.634	0	0
S439102	1414	1186.47	14.1757	0.835266
S510438	434	216.774	2.55505	0.824005
S616149	311	116.819	10.2089	6.1095
S664596	1155	927.473	54.1711	4.08324
S664995	781	553.805	8.25247	1.04176
S665376	1053	825.473	0	0
S665579	303	111.231	0	0
S665820	1555	1327.47	0	0
S666550	2168	1940.47	0	0
S666938	736	508.805	2.74346	0.376953
S668958	1000	772.473	0	0
S669034	496	274.705	0	0
S669148	1606	1378.47	3.61375	0.183273
S669802	889	661.748	4.73496	0.500222
S669921	963	735.473	0	0
S670874	1492	1264.47	0	0
S672583	1246	1018.47	3.76446	0.2584
S672879	535	311.595	53.5951	12.0247
S673566	777	549.805	9.39593	1.19473
S673877	1101	873.473	0	0
S675467	956	728.473	0	0
S675669	2200	1972.47	21.5563	0.764014
S676031	337	136.54	0	0
S676442	1050	822.473	20.4002	1.73401
S676827	432	214.908	0	0
S678126	620	393.83	308.528	54.7678
S678248	2707	2479.47	53.7363	1.51512
S679063	394	182.478	0	0
S679446	693	465.853	4.04531	0.607075
S679633	845	617.748	4.82406	0.545934
S680382	358	153.091	3.55676	1.62422
S680833	1094	866.473	0	0
S681233	416	201.466	17.7497	6.15924
S681799	837	609.748	20.9673	2.40398
S681915	1094	866.473	9.70051	0.78267
S682895	965	737.473	9.53035	0.903444
S683084	531	307.689	10.4824	2.38171
S685081	1664	1436.47	4.11284	0.200163
S686407	388	177.399	4.67795	1.8435
S687538	555	330.622	0	0
S687880	283	97.164	0	0
S688251	1365	1137.47	35.3031	2.16976
S688548	1326	1098.47	67.8145	4.3159
S689160	395	183.42	0	0
S689286	969	741.473	0	0
S689525	744	516.805	4.57858	0.619361
S689657	1332	1104.47	58.9693	3.73259
S690306	817	589.748	16.5199	1.9583
S691387	1792	1564.47	17.2401	0.770388
S691635	1184	956.473	16.1192	1.17818
S691770	1987	1759.47	44.135	1.75364
S691980	1415	1187.47	29.3733	1.72929
S692383	404	190.949	17.0543	6.24392
S692559	3023	2795.47	116.304	2.90856
S692603	903	675.748	5.775	0.597456
S693106	991	763.473	8.31956	0.761808
S693388	437	219.549	6.89345	2.19505
S694312	413	198.78	3.28487	1.15527
S697349	1371	1143.47	14.575	0.891089
S698790	670	443.125	7.41302	1.16952
S700200	1706	1478.47	47.8614	2.26314
S701905	807	579.748	15.1765	1.83008
S702814	2561	2333.47	72.3688	2.16814
S703230	956	728.473	36.6589	3.51808
S703238	635	408.508	14.6406	2.50552
S705925	2132	1904.47	0	0
S706108	3337	3109.47	107.24	2.41106
S707192	5954	5726.47	47.6719	0.581988
S707471	846	618.748	2.89448	0.327036
J664606	1896	1668.47	19.206	0.80474
J664705	792	564.748	0	0
J664749	1245	1017.47	23.5352	1.61709
J664958	1282	1054.47	0	0
J665417	921	693.543	25.65	2.58555
J665482	1002	774.473	7.49181	0.676269
J665726	266	85.6242	0	0
J665909	1762	1534.47	0	0
J667033	778	550.805	0	0
J667377	370	162.664	1.14902	0.493825
J667537	1730	1502.47	15.3261	0.713121
J667539	2315	2087.47	5.96473	0.19976
J667793	1702	1474.47	0	0
J667984	1117	889.473	5.61532	0.441348
J668464	1792	1564.47	0	0
J668560	1582	1354.47	11.2246	0.579347
J668573	1947	1719.47	12.3194	0.500879
J668805	740	512.805	4.66779	0.636353
J669603	1604	1376.47	0	0
J669748	338	137.26	2.26336	1.15279
J669971	1458	1230.47	44.7196	2.54077
J670222	349	145.77	0	0
J670309	1434	1206.47	10.2192	0.592162
J671295	342	140.392	0	0
J671371	2878	2650.47	0	0
J671452	3071	2843.47	0	0
J671504	898	670.748	207.48	21.625
J671654	943	715.473	4.64317	0.453691
J671700	1174	946.473	14.6262	1.08035
J672475	2101	1873.47	5.84709	0.218188
J672560	1113	885.473	49.6912	3.92322
J672980	1321	1093.47	27.8128	1.77818
J673038	520	297.146	0	0
J673134	643	416.426	3.21797	0.540237
J673386	4404	4176.47	5.61572	0.0940015
J673736	434	216.774	3.85471	1.24315
J674049	836	608.748	3.42491	0.393324
J674065	876	648.748	7.26329	0.782701
J674392	741	513.805	36.3207	4.94191
J674659	538	314.405	0	0
J674767	1673	1445.47	39.6066	1.91556
J675022	2394	2166.47	100.38	3.23915
J675072	3284	3056.47	100.858	2.3069
J676577	1075	847.473	6.62115	0.546193
J676757	1968	1740.47	23.2732	0.934818
J677126	2190	1962.47	44.3359	1.57939
J677325	1838	1610.47	15.3428	0.666022
J677436	2119	1891.47	15.6963	0.580144
J677752	769	541.805	2.99036	0.385851
J677849	341	139.693	8.67851	4.34321
J677856	317	121.091	5.86479	3.38594
J678607	4284	4056.47	94.6643	1.63146
R664474	919	691.543	19.7412	1.99569
R664611	1237	1009.47	0	0
R664841	3152	2924.47	0	0
R668588	861	633.748	0	0
R668992	2240	2012.47	70.341	2.44353
R675963	471	250.909	0	0
R676502	669	442.125	3.54229	0.560117
R680465	2646	2418.47	0	0
R681047	3471	3243.47	5.49149	0.118364
R681367	4244	4016.47	1.18863e-06	2.06891e-08
R685348	325	127.115	0	0
R688033	973	745.473	24.804	2.3261
R688774	2358	2130.47	41.8148	1.37212
R689472	422	206.485	0	0
R696060	1545	1317.47	0	0
R707040	337	136.54	3.44089	1.76177
R712853	558	333.355	4.85972	1.01916
R717260	329	130.176	2.41791	1.29852
R721732	462	242.514	2.36497	0.681752
R721761	1308	1080.47	0	0
TRINITY_DN6603_c0_g3_i1	234	65.9038	4.37727	4.64335
TRINITY_DN6684_c0_g1_i1	294	104.874	4.57124	3.04723
TRINITY_DN9783_c0_g3_i1	252	77.0143	5	4.53876
TRINITY_DN9741_c0_g2_i1	201	47.5097	0	0
TRINITY_DN10924_c0_g3_i1	223	59.4137	0.87626	1.03106
TRINITY_DN19291_c0_g2_i1	212	53.1429	3	3.94653
TRINITY_DN8772_c0_g1_i1	868	640.748	4.69448	0.512199
TRINITY_DN8765_c0_g4_i1	905	677.681	17.4222	1.79729
TRINITY_DN9292_c0_g1_i1	368	161.035	16	6.94607
TRINITY_DN9218_c0_g1_i1	666	439.169	5.90948	0.940713
TRINITY_DN9218_c0_g3_i1	272	89.5189	2.83282	2.2123
TRINITY_DN9213_c0_g1_i2	1280	1052.47	32.9421	2.18816
TRINITY_DN14829_c0_g2_i1	241	69.9114	1.55351	1.55347
TRINITY_DN14844_c0_g1_i1	1127	899.473	10.8893	0.846355
TRINITY_DN14869_c0_g4_i1	261	82.4957	1	0.847438
TRINITY_DN13424_c0_g2_i1	305	112.522	5	3.1065
TRINITY_DN1439_c1_g2_i1	1019	791.473	13.6692	1.20739
TRINITY_DN17489_c0_g1_i2	383	173.283	0	0
TRINITY_DN9421_c0_g3_i1	225	60.615	3	3.46003
TRINITY_DN9432_c0_g3_i1	705	477.853	16.9651	2.48199
TRINITY_DN9432_c0_g6_i1	1157	929.473	6.7044	0.504269
TRINITY_DN9471_c0_g2_i1	216	55.5217	2	2.51829
TRINITY_DN11822_c0_g3_i1	213	53.7805	6.38878	8.30486
TRINITY_DN12517_c0_g2_i1	741	513.805	1.59441	0.216941
TRINITY_DN12537_c0_g2_i1	601	375.254	4.06943	0.758136
TRINITY_DN3669_c0_g7_i1	664	437.169	6.71145	1.07326
TRINITY_DN3615_c0_g1_i2	487	266.146	9.61404	2.52537
TRINITY_DN8126_c0_g5_i1	717	489.805	11.0765	1.58095
TRINITY_DN8192_c0_g6_i1	236	67.1976	0	0
TRINITY_DN11943_c0_g4_i1	253	77.5504	0	0
TRINITY_DN16759_c0_g4_i1	297	106.922	4	2.61537
TRINITY_DN16760_c0_g1_i1	264	84.4706	6	4.96575
TRINITY_DN684_c0_g4_i1	209	51.5073	1	1.35728
TRINITY_DN21401_c0_g4_i1	464	244.39	1.12058	0.320553
TRINITY_DN6966_c0_g3_i1	519	296.176	7.34941	1.73477
TRINITY_DN6902_c0_g2_i1	796	568.748	3.89668	0.478976
TRINITY_DN8032_c0_g4_i1	223	59.4137	0	0
TRINITY_DN8064_c0_g2_i1	348	144.868	4.05146	1.95514
TRINITY_DN22151_c0_g1_i3	702	474.853	6.95261	1.02359
TRINITY_DN15715_c0_g3_i1	822	594.748	11.2154	1.31831
TRINITY_DN7688_c0_g2_i2	318	121.876	0	0
TRINITY_DN7611_c0_g3_i1	224	60.0617	0	0
TRINITY_DN24214_c0_g1_i1	217	56.0935	0	0
TRINITY_DN11009_c0_g1_i1	220	57.86	2.89305	3.49556
TRINITY_DN23810_c0_g5_i1	216	55.5217	3	3.77744
TRINITY_DN15530_c0_g3_i1	625	398.751	11.652	2.04287
TRINITY_DN15515_c0_g1_i1	221	58.4471	4	4.78449
TRINITY_DN15547_c0_g1_i1	610	384.102	6.44563	1.17316
TRINITY_DN1360_c0_g1_i5	1396	1168.47	0	0
TRINITY_DN1378_c0_g9_i1	669	442.125	8.12137	1.28417
TRINITY_DN5296_c0_g1_i1	300	109.001	3	1.92411
TRINITY_DN1862_c0_g1_i2	249	74.9216	0	0
TRINITY_DN1870_c0_g2_i2	983	755.473	18.6295	1.72394
TRINITY_DN1856_c0_g1_i3	699	471.853	0	0
TRINITY_DN18932_c0_g1_i1	266	85.6242	2.50908	2.0486
TRINITY_DN9032_c0_g1_i1	361	155.579	8.95554	4.02419
TRINITY_DN20590_c0_g2_i1	313	118.327	0	0
TRINITY_DN20522_c0_g2_i1	2205	1977.47	23.0481	0.814825
TRINITY_DN6360_c0_g3_i1	231	64.1571	3	3.26901
TRINITY_DN24769_c0_g6_i1	241	69.9114	7	6.99985
TRINITY_DN2394_c0_g1_i3	1947	1719.47	0	0
TRINITY_DN2344_c0_g1_i1	682	454.945	0	0
TRINITY_DN2309_c0_g2_i1	203	48.4821	3	4.32592
TRINITY_DN2397_c0_g1_i1	935	707.473	9.17005	0.906151
TRINITY_DN2330_c0_g2_i1	991	763.473	2.94051	0.269257
TRINITY_DN4632_c0_g1_i1	230	63.6437	0	0
TRINITY_DN20247_c0_g3_i1	272	89.5189	0.205103	0.160176
TRINITY_DN20215_c1_g2_i1	225	60.615	1	1.15334
TRINITY_DN902_c0_g1_i2	1493	1265.47	9.29275	0.51337
TRINITY_DN3029_c0_g3_i1	246	73.1639	3.44546	3.29222
TRINITY_DN3072_c0_g2_i1	338	137.26	0	0
TRINITY_DN16896_c0_g3_i1	235	66.5087	0	0
TRINITY_DN16872_c0_g1_i1	261	82.4957	2	1.69488
TRINITY_DN8512_c0_g2_i1	351	147.459	1.90767	0.904423
TRINITY_DN11255_c0_g2_i1	217	56.0935	1	1.24631
TRINITY_DN22523_c0_g3_i1	796	568.748	17.8882	2.1988
TRINITY_DN22697_c0_g2_i1	249	74.9216	13	12.1304
TRINITY_DN2094_c2_g1_i4	3758	3530.47	25.8494	0.511865
TRINITY_DN5004_c0_g3_i1	549	324.985	3.36266	0.723367
TRINITY_DN5032_c0_g4_i1	270	88.1885	0	0
TRINITY_DN5045_c0_g3_i1	255	78.7105	2.67319	2.3743
TRINITY_DN32039_c0_g1_i1	259	81.2698	1	0.860221
TRINITY_DN5498_c0_g2_i1	643	416.426	6.33552	1.06361
TRINITY_DN5488_c0_g3_i1	653	426.299	3.52201	0.577584
TRINITY_DN15979_c0_g2_i1	232	64.7333	2.60105	2.80905
TRINITY_DN18482_c0_g2_i1	220	57.86	4.30446	5.2009
TRINITY_DN16256_c0_g1_i1	229	63.0131	5.5196	6.12373
