target_id	length	eff_length	est_counts	tpm
NODE_16542_length_726_cov_2.274218_g11982_i0	726	502.964	0	0
NODE_16790_length_714_cov_1.773900_g12190_i0	714	491.014	0	0
NODE_16934_length_707_cov_2.266871_g11405_i1	707	484.014	0	0
NODE_17061_length_700_cov_2.063566_g11349_i2	700	477.014	0	0
NODE_17073_length_699_cov_8.725155_g12409_i0	699	476.014	82.7759	9.48886
NODE_17339_length_686_cov_1.995246_g12631_i0	686	463.108	0	0
NODE_17598_length_674_cov_3.061389_g12836_i0	674	451.108	0	0
NODE_17623_length_673_cov_2.257282_g12858_i0	673	450.108	0	0
NODE_17668_length_671_cov_2.332792_g12892_i0	671	448.153	0	0
NODE_17845_length_664_cov_1.899836_g13041_i0	664	441.153	0	0
NODE_17949_length_660_cov_1.925620_g13127_i0	660	437.197	0	0
NODE_18131_length_652_cov_1.986600_g13280_i0	652	429.24	0	0
NODE_18145_length_651_cov_2.723154_g13291_i0	651	428.24	0	0
NODE_18201_length_649_cov_1.909091_g13339_i0	649	426.283	0	0
NODE_18234_length_647_cov_2.410473_g13367_i0	647	424.326	9.87097	1.26938
NODE_18329_length_643_cov_2.375850_g13446_i0	643	420.326	0	0
NODE_18334_length_643_cov_1.683673_g13451_i0	643	420.326	0	0
NODE_18401_length_640_cov_2.423932_g13509_i0	640	417.409	13.717	1.7932
NODE_18772_length_625_cov_2.203509_g13828_i0	625	402.615	0	0
NODE_18838_length_622_cov_2.783069_g13878_i0	622	399.655	0	0
NODE_19143_length_611_cov_2.154676_g14132_i0	611	388.773	2.25874	0.317031
NODE_19273_length_606_cov_2.259528_g14239_i0	606	383.811	0	0
NODE_19328_length_604_cov_1.768670_g14287_i0	604	381.811	0	0
NODE_19355_length_603_cov_1.744526_g14312_i0	603	380.811	0	0
NODE_19409_length_601_cov_2.347985_g14362_i0	601	378.811	0	0
NODE_19645_length_593_cov_2.156134_g14569_i0	593	370.923	2.94757	0.433621
NODE_19756_length_588_cov_4.142589_g14670_i0	588	365.923	4.89508	0.729962
NODE_19903_length_583_cov_2.155303_g14799_i0	583	360.96	0	0
NODE_20074_length_576_cov_2.740883_g14950_i0	576	354.066	0	0
NODE_20174_length_573_cov_1.536680_g15035_i0	573	351.137	0	0
NODE_20245_length_570_cov_1.976699_g15100_i0	570	348.207	5.08169	0.796345
NODE_20274_length_569_cov_1.729572_g15126_i0	569	347.207	0	0
NODE_20612_length_557_cov_1.958167_g15429_i0	557	335.447	0	0
NODE_21056_length_541_cov_1.927984_g15828_i0	541	319.906	0	0
NODE_21057_length_541_cov_1.897119_g15829_i0	541	319.906	9.49251	1.61916
NODE_21160_length_538_cov_1.801242_g15926_i0	538	316.97	0	0
NODE_21237_length_535_cov_2.545833_g15995_i0	535	314.001	0	0
NODE_21268_length_534_cov_1.555324_g16025_i0	534	313.033	2.64893	0.461755
NODE_21399_length_530_cov_1.898947_g16136_i0	530	309.283	8.69296	1.53371
NODE_21460_length_528_cov_2.236786_g16190_i0	528	307.345	0	0
NODE_21516_length_526_cov_1.815287_g16240_i0	526	305.437	0	0
NODE_21719_length_520_cov_1.716129_g16426_i0	520	299.711	0	0
NODE_22096_length_508_cov_2.240618_g16769_i0	508	288.215	0	0
NODE_22111_length_508_cov_1.598234_g16782_i0	508	288.215	0	0
NODE_22373_length_500_cov_1.802247_g17029_i0	500	280.559	3.92657	0.763693
NODE_22415_length_499_cov_2.009009_g17064_i0	499	279.588	0	0
NODE_22527_length_496_cov_2.156463_g17169_i0	496	276.672	0	0
NODE_22554_length_495_cov_2.556818_g17192_i0	495	275.728	0	0
NODE_22586_length_494_cov_2.097950_g17222_i0	494	274.811	22.1147	4.39114
NODE_22793_length_488_cov_2.503464_g17416_i0	488	269.168	0	0
NODE_23006_length_482_cov_2.629977_g17606_i0	482	263.491	0	0
NODE_23229_length_476_cov_2.408551_g17818_i0	476	257.941	4.83746	1.02336
NODE_23329_length_473_cov_1.889952_g17906_i0	473	255.175	0	0
NODE_23354_length_472_cov_2.052758_g17929_i0	472	254.279	0	0
NODE_23465_length_469_cov_1.925121_g18036_i0	469	251.484	1.81456	0.393723
NODE_23684_length_463_cov_2.272059_g18240_i0	463	245.989	0	0
NODE_24017_length_455_cov_1.792500_g18553_i0	455	238.708	0	0
NODE_24141_length_451_cov_2.108586_g18669_i0	451	235.024	0	0
NODE_24251_length_448_cov_2.445293_g18771_i0	448	232.335	2.07146	0.486512
NODE_24304_length_447_cov_2.193878_g18820_i0	447	231.454	0	0
NODE_24900_length_432_cov_1.949602_g19390_i0	432	217.835	0	0
NODE_24980_length_430_cov_1.616000_g19469_i0	430	216.104	0	0
NODE_25057_length_428_cov_2.302949_g19542_i0	428	214.237	0	0
NODE_25281_length_423_cov_1.589674_g19752_i0	423	209.895	0	0
NODE_25391_length_420_cov_2.246575_g19860_i0	420	207.306	0	0
NODE_25462_length_418_cov_2.217631_g19929_i0	418	205.542	0	0
NODE_25473_length_418_cov_1.831956_g19940_i0	418	205.542	2.45963e-07	6.52979e-08
NODE_25815_length_410_cov_2.169014_g20268_i0	410	198.469	12.071	3.31879
NODE_25957_length_407_cov_1.633523_g20410_i0	407	195.737	0	0
NODE_26000_length_406_cov_1.407407_g20451_i0	406	194.9	0	0
NODE_26498_length_395_cov_2.008824_g20935_i0	395	185.395	0	0
NODE_26536_length_394_cov_1.616519_g20972_i0	394	184.512	0	0
NODE_26685_length_391_cov_1.351190_g21119_i0	391	182.035	0	0
NODE_26758_length_389_cov_2.047904_g21189_i0	389	180.322	0	0
NODE_26932_length_385_cov_2.081818_g21359_i0	385	176.91	1.65888	0.511673
NODE_26941_length_385_cov_1.887879_g21368_i0	385	176.91	0	0
NODE_27041_length_383_cov_1.896341_g21465_i0	383	175.304	0	0
NODE_27160_length_380_cov_2.267692_g21582_i0	380	172.674	0	0
NODE_27218_length_379_cov_1.700617_g21637_i0	379	171.858	0	0
NODE_27571_length_372_cov_1.981073_g21985_i0	372	166.095	0	0
NODE_27665_length_370_cov_1.812698_g22078_i0	370	164.309	0	0
NODE_27963_length_365_cov_1.645161_g22371_i0	365	160.166	0	0
NODE_28291_length_359_cov_2.299342_g22692_i0	359	155.054	0	0
NODE_28765_length_351_cov_2.351351_g23163_i0	351	148.665	0	0
NODE_28791_length_351_cov_1.692568_g23189_i0	351	148.665	0	0
NODE_29263_length_342_cov_2.505226_g23660_i0	342	141.414	0	0
NODE_29265_length_342_cov_2.369338_g23662_i0	342	141.414	0	0
NODE_29784_length_334_cov_2.017921_g24178_i0	334	134.912	0	0
NODE_29812_length_334_cov_1.401434_g24206_i0	334	134.912	0	0
NODE_29856_length_333_cov_1.956835_g24250_i0	333	134.094	0	0
NODE_29920_length_332_cov_1.935018_g24314_i0	332	133.275	0	0
NODE_29993_length_331_cov_1.590580_g24387_i0	331	132.5	0	0
NODE_30262_length_326_cov_3.132841_g24654_i0	326	128.717	11.7576	4.98439
NODE_30412_length_324_cov_2.066914_g24803_i0	324	127.097	0	0
NODE_30646_length_321_cov_1.917293_g25037_i0	321	124.805	0	0
NODE_30728_length_320_cov_1.532075_g25118_i0	320	124.135	0	0
NODE_30783_length_319_cov_1.405303_g25173_i0	319	123.478	0	0
NODE_31095_length_314_cov_1.521236_g25483_i0	314	119.868	0	0
NODE_31166_length_313_cov_1.151163_g25554_i0	313	119.176	0	0
NODE_31302_length_311_cov_1.640625_g25690_i0	311	117.649	0	0
NODE_31912_length_302_cov_1.659919_g26298_i0	302	111.355	0	0
NODE_32115_length_299_cov_2.450820_g26500_i0	299	109.304	1.66501	0.831212
NODE_32298_length_297_cov_1.764463_g26683_i0	297	107.807	0	0
NODE_32886_length_289_cov_1.662393_g27271_i0	289	102.337	0	0
NODE_33378_length_283_cov_1.614035_g27763_i0	283	97.8795	0	0
NODE_34767_length_266_cov_3.497630_g29151_i0	266	86.2918	0	0
NODE_35557_length_258_cov_1.709360_g29939_i0	258	81.0378	0	0
NODE_35667_length_257_cov_1.524752_g30049_i0	257	80.4211	0	0
NODE_41633_length_204_cov_1.684564_g36013_i0	204	50.0323	1.89665	2.06855
NODE_698_length_4521_cov_32.141329_g540_i0	4521	4297.91	809.995	10.2838
NODE_3725_length_2540_cov_15.145309_g3014_i0	2540	2316.91	0	0
NODE_6305_length_1935_cov_23.545789_g1455_i1	1935	1711.91	11.7823	0.37556
NODE_7343_length_1766_cov_3.712305_g493_i2	1766	1542.91	28.4476	1.00608
NODE_14826_length_995_cov_6.104167_g6769_i1	995	771.913	0	0
NODE_16309_length_902_cov_2.226067_g4634_i1	902	678.913	4.83586	0.388678
NODE_16854_length_869_cov_58.675060_g14026_i0	869	645.913	23.9927	2.02692
NODE_19534_length_741_cov_459.181303_g9409_i1	741	517.913	6.23699	0.657125
NODE_28650_length_465_cov_305.437209_g25029_i0	465	247.763	6.70422	1.47653
NODE_29866_length_442_cov_16.280098_g26227_i0	442	226.83	4.8675	1.17095
NODE_34012_length_372_cov_1.433234_g30342_i0	372	166.095	0	0
NODE_46101_length_244_cov_1.363636_g42427_i0	244	72.248	10.1483	7.66477
NODE_47061_length_237_cov_1.767327_g43387_i0	237	68.1798	1	0.800341
NODE_48124_length_230_cov_1.830769_g44450_i0	230	64.51	0	0
S72545	674	451.108	6.66487	0.806198
S91058	671	448.153	0	0
S95076	415	202.924	58.7764	15.8052
S110975	409	197.593	1.40855	0.388985
S124854	293	104.97	11.0893	5.76458
S135682	285	99.4783	8.48256	4.65296
S160639	536	314.97	0	0
S183767	299	109.304	3.45644	1.72554
S204690	584	361.96	4.77898	0.720453
S231095	517	296.831	7.77527	1.42934
S331410	612	389.773	12.1959	1.7074
S375275	381	173.545	1.44145	0.453228
S388396	423	209.895	1.53532	0.399142
S430403	414	202.071	1.00293	0.270831
S439102	1414	1190.91	12.6311	0.578749
S510438	434	219.587	3.2299	0.802626
S616149	311	117.649	2	0.927624
S664596	1155	931.913	21.5387	1.26117
S664995	781	557.913	0	0
S665376	1053	829.913	0	0
S665579	303	112.14	0	0
S665820	1555	1331.91	12.3353	0.505363
S666550	2168	1944.91	0	0
S666938	736	512.913	13.9673	1.48593
S668958	1000	776.913	0	0
S669034	496	276.672	0	0
S669148	1606	1382.91	7.96656	0.314345
S669802	889	665.913	8.97269	0.73525
S669921	963	739.913	2.14465	0.158163
S670874	1492	1268.91	1.07648e-05	4.62919e-07
S672583	1246	1022.91	2.2853	0.121909
S672879	535	314.001	143.224	24.8894
S673566	777	553.913	24.3842	2.40213
S673877	1101	877.913	0	0
S675467	956	732.913	0	0
S675669	2200	1976.91	40.4802	1.11734
S676031	337	137.361	3.00794	1.19491
S676442	1050	826.913	18.9951	1.25347
S676827	432	217.835	10.7094	2.68267
S678126	620	397.655	249.437	34.2283
S678248	2707	2483.91	36.2858	0.797133
S679063	394	184.512	0	0
S679446	693	470.062	7.36076	0.854473
S679633	845	621.913	4.38031	0.384331
S680382	358	154.29	13.7309	4.85612
S680833	1094	870.913	5.4875	0.343819
S681233	416	203.797	31.467	8.42536
S681799	837	613.913	6.94458	0.617262
S681915	1094	870.913	42.1934	2.64363
S682895	965	741.913	5.07896	0.373553
S683084	531	310.252	1.86849	0.32863
S685081	1664	1440.91	4.41017	0.167012
S686407	388	179.532	0	0
S687538	555	333.48	0	0
S687880	283	97.8795	1.62885	0.908072
S688251	1365	1141.91	19.3035	0.922429
S688548	1326	1102.91	20.7416	1.0262
S689160	395	185.395	0	0
S689286	969	745.913	0	0
S689525	744	520.913	8.92247	0.934652
S689657	1332	1108.91	75.6617	3.72314
S690306	817	593.913	4.29621	0.394723
S691387	1792	1568.91	24.262	0.843835
S691635	1184	960.913	0	0
S691770	1987	1763.91	44.3294	1.37134
S691980	1415	1191.91	36.1045	1.6529
S692383	404	193.103	14.6616	4.14309
S692559	3023	2799.91	78.582	1.53147
S692603	903	679.913	0	0
S693106	991	767.913	4.82189	0.342638
S693388	437	222.291	2.72537	0.669012
S694312	413	201.24	0	0
S697349	1371	1147.91	17.0094	0.808557
S698790	670	447.153	9.3349	1.13916
S700200	1706	1482.91	33.3064	1.22558
S701905	807	583.913	55.3312	5.17073
S702814	2561	2337.91	40.8295	0.952963
S703230	956	732.913	93.3806	6.95239
S703238	635	412.451	11.6395	1.53989
S705925	2132	1908.91	11.6533	0.333115
S706108	3337	3113.91	59.9311	1.05021
S707192	5954	5730.91	69.2961	0.659805
S707471	846	622.913	0	0
J664606	1896	1672.91	28.6182	0.933467
J664705	792	568.913	0	0
J664749	1245	1021.91	0	0
J664958	1282	1058.91	0	0
J665417	921	697.913	24.7348	1.93392
J665482	1002	778.913	5.23462	0.366713
J665726	266	86.2918	8.82538	5.58077
J665909	1762	1538.91	0	0
J667033	778	554.913	1.75981	0.173049
J667377	370	164.309	1.92655	0.639807
J667537	1730	1506.91	17.5273	0.634684
J667539	2315	2091.91	6.64308	0.173283
J667793	1702	1478.91	0	0
J667984	1117	893.913	7.14645	0.43624
J668464	1792	1568.91	0	0
J668560	1582	1358.91	13.6611	0.548562
J668573	1947	1723.91	18.3202	0.579888
J668805	740	516.913	3.03275	0.320147
J669603	1604	1380.91	0	0
J669748	338	138.099	1.11188	0.439338
J669971	1458	1234.91	91.3629	4.03704
J670222	349	147.039	2.02686	0.752176
J670309	1434	1210.91	14.9882	0.675407
J671295	342	141.414	0	0
J671371	2878	2654.91	0	0
J671452	3071	2847.91	51.3782	0.984424
J671504	898	674.913	153.502	12.4107
J671654	943	719.913	13.2779	1.00642
J671700	1174	950.913	6.63158	0.380545
J672475	2101	1877.91	12.2291	0.355343
J672560	1113	889.913	61.1123	3.74724
J672980	1321	1097.91	15.1763	0.754271
J673038	520	299.711	26.0913	4.75033
J673134	643	420.326	1.90968	0.247916
J673386	4404	4180.91	0	0
J673736	434	219.587	10.0776	2.50427
J674049	836	612.913	15.117	1.34585
J674065	876	652.913	4.76003	0.397818
J674392	741	517.913	0	0
J674659	538	316.97	0	0
J674767	1673	1449.91	35.2614	1.32705
J675022	2394	2170.91	37.245	0.936172
J675072	3284	3060.91	65.3602	1.16518
J676577	1075	851.913	17.9485	1.14964
J676757	1968	1744.91	75.9995	2.37666
J677126	2190	1966.91	35.4969	0.984772
J677325	1838	1614.91	7.25689	0.245206
J677436	2119	1895.91	19.1514	0.551205
J677752	769	545.913	13.5503	1.35443
J677849	341	140.493	11.1734	4.33972
J677856	317	122.091	6.27495	2.8045
J678607	4284	4060.91	48.5591	0.652496
R664474	919	695.913	20.0303	1.57059
R664611	1237	1013.91	11.8334	0.636854
R664841	3152	2928.91	2.02547	0.0377355
R668588	861	637.913	0	0
R668992	2240	2016.91	0.148993	0.00403097
R675963	471	253.33	0	0
R676502	669	446.153	7.47876	0.914694
R680465	2646	2422.91	0.00723431	0.000162926
R681047	3471	3247.91	3.71687	0.0624458
R681367	4244	4020.91	0	0
R685348	325	127.907	7.94902	3.39116
R688033	973	749.913	12.8304	0.933599
R688774	2358	2134.91	27.106	0.692812
R689472	422	209.026	0	0
R696060	1545	1321.91	0	0
R707040	337	137.361	7.1068	2.82319
R712853	558	336.447	3.39329	0.550345
R717260	329	130.933	3.35086	1.39649
R721732	462	245.165	9.78993	2.17898
R721761	1308	1084.91	4.44316	0.223474
TRINITY_DN6603_c0_g3_i1	234	66.6729	0	0
TRINITY_DN6684_c0_g1_i1	294	105.723	4.63881	2.39423
TRINITY_DN9783_c0_g3_i1	252	77.2574	1	0.706302
TRINITY_DN9741_c0_g2_i1	201	48.4235	1	1.12687
TRINITY_DN10924_c0_g3_i1	223	60.5253	1.43	1.28922
TRINITY_DN19291_c0_g2_i1	212	54.3267	2	2.00885
TRINITY_DN8772_c0_g1_i1	868	644.913	20.6386	1.74626
TRINITY_DN8765_c0_g4_i1	905	681.913	17.6856	1.41521
TRINITY_DN9292_c0_g1_i1	368	162.573	10	3.35646
TRINITY_DN9218_c0_g1_i1	666	443.153	1.88565	0.232186
TRINITY_DN9218_c0_g3_i1	272	90.235	3.46738	2.0968
TRINITY_DN9213_c0_g1_i2	1280	1056.91	13.4007	0.691861
TRINITY_DN14829_c0_g2_i1	241	70.3831	0	0
TRINITY_DN14844_c0_g1_i1	1127	903.913	10.2482	0.618656
TRINITY_DN14869_c0_g4_i1	261	82.9365	3	1.97381
TRINITY_DN13424_c0_g2_i1	305	113.517	7	3.36486
TRINITY_DN1439_c1_g2_i1	1019	795.913	12.1414	0.832401
TRINITY_DN17489_c0_g1_i2	383	175.304	0	0
TRINITY_DN9421_c0_g3_i1	225	61.6602	6	5.30978
TRINITY_DN9432_c0_g3_i1	705	482.014	9.35705	1.05928
TRINITY_DN9432_c0_g6_i1	1157	933.913	7.08901	0.414199
TRINITY_DN9471_c0_g2_i1	216	56.6077	2	1.9279
TRINITY_DN11822_c0_g3_i1	213	54.8806	10.5323	10.4721
TRINITY_DN12517_c0_g2_i1	741	517.913	2.44686	0.257799
TRINITY_DN12537_c0_g2_i1	601	378.811	10.6824	1.53878
TRINITY_DN3669_c0_g7_i1	664	441.153	7.55086	0.933979
TRINITY_DN3615_c0_g1_i2	487	268.195	0	0
TRINITY_DN8126_c0_g5_i1	717	494.014	20.4231	2.25586
TRINITY_DN8192_c0_g6_i1	236	67.6245	0	0
TRINITY_DN11943_c0_g4_i1	253	77.7923	1	0.701445
TRINITY_DN16759_c0_g4_i1	297	107.807	6	3.03693
TRINITY_DN16760_c0_g1_i1	264	84.8476	9	5.78807
TRINITY_DN684_c0_g4_i1	209	52.7022	2	2.07077
TRINITY_DN21401_c0_g4_i1	464	246.914	8.792	1.943
TRINITY_DN6966_c0_g3_i1	519	298.771	3.78137	0.690623
TRINITY_DN6902_c0_g2_i1	796	572.913	16.4493	1.56671
TRINITY_DN8032_c0_g4_i1	223	60.5253	4.38292	3.95145
TRINITY_DN8064_c0_g2_i1	348	146.282	1.31697	0.491261
TRINITY_DN22151_c0_g1_i3	702	479.014	12.6866	1.4452
TRINITY_DN15715_c0_g3_i1	822	598.913	8.18911	0.74611
TRINITY_DN7688_c0_g2_i2	318	122.821	0	0
TRINITY_DN7611_c0_g3_i1	224	61.1923	2	1.78346
TRINITY_DN24214_c0_g1_i1	217	57.086	4.6517	4.44644
TRINITY_DN11009_c0_g1_i1	220	58.7133	2.47103	2.29653
TRINITY_DN23810_c0_g5_i1	216	56.6077	3	2.89185
TRINITY_DN15530_c0_g3_i1	625	402.615	13.8369	1.87534
TRINITY_DN15515_c0_g1_i1	221	59.2916	1	0.920316
TRINITY_DN15547_c0_g1_i1	610	387.773	11.6946	1.64565
TRINITY_DN1360_c0_g1_i5	1396	1172.91	0	0
TRINITY_DN1378_c0_g9_i1	669	446.153	0	0
TRINITY_DN5296_c0_g1_i1	300	109.957	5	2.48128
TRINITY_DN1862_c0_g1_i2	249	75.1359	0	0
TRINITY_DN1870_c0_g2_i2	983	759.913	31.5607	2.26628
TRINITY_DN1856_c0_g1_i3	699	476.014	10.27	1.17729
TRINITY_DN18932_c0_g1_i1	266	86.2918	5.3907	3.40884
TRINITY_DN9032_c0_g1_i1	361	156.647	0	0
TRINITY_DN20590_c0_g2_i1	313	119.176	0	0
TRINITY_DN20522_c0_g2_i1	2205	1981.91	55.6186	1.53132
TRINITY_DN6360_c0_g3_i1	231	65.0353	5.48002	4.59794
TRINITY_DN24769_c0_g6_i1	241	70.3831	2	1.55057
TRINITY_DN2394_c0_g1_i3	1947	1723.91	4.63471	0.146702
TRINITY_DN2344_c0_g1_i1	682	459.108	2.03487	0.241853
TRINITY_DN2309_c0_g2_i1	203	49.5331	5.8833	6.48121
TRINITY_DN2397_c0_g1_i1	935	711.913	8.79117	0.67383
TRINITY_DN2330_c0_g2_i1	991	767.913	3.91986	0.278541
TRINITY_DN4632_c0_g1_i1	230	64.51	0	0
TRINITY_DN20247_c0_g3_i1	272	90.235	0	0
TRINITY_DN20215_c1_g2_i1	225	61.6602	5.51583	4.88131
TRINITY_DN902_c0_g1_i2	1493	1269.91	0	0
TRINITY_DN3029_c0_g3_i1	246	73.3854	7.05112	5.24299
TRINITY_DN3072_c0_g2_i1	338	138.099	1.50654	0.595278
TRINITY_DN16896_c0_g3_i1	235	67.1538	3	2.4377
TRINITY_DN16872_c0_g1_i1	261	82.9365	4	2.63175
TRINITY_DN8512_c0_g2_i1	351	148.665	1.84536	0.677338
TRINITY_DN11255_c0_g2_i1	217	57.086	2	1.91175
TRINITY_DN22523_c0_g3_i1	796	572.913	11.4101	1.08675
TRINITY_DN22697_c0_g2_i1	249	75.1359	12	8.71493
TRINITY_DN2094_c2_g1_i4	3758	3534.91	31.6371	0.488369
TRINITY_DN5004_c0_g3_i1	549	327.646	8.68179	1.44589
TRINITY_DN5032_c0_g4_i1	270	88.9216	0	0
TRINITY_DN5045_c0_g3_i1	255	79.0376	1	0.690393
TRINITY_DN32039_c0_g1_i1	259	81.6985	2	1.33581
TRINITY_DN5498_c0_g2_i1	643	420.326	11.3477	1.47317
TRINITY_DN5488_c0_g3_i1	653	430.24	12.7665	1.61916
TRINITY_DN15979_c0_g2_i1	232	65.5393	0	0
TRINITY_DN18482_c0_g2_i1	220	58.7133	1.23103	1.1441
