target_id	length	eff_length	est_counts	tpm
NODE_24304_length_447_cov_2.193878_g18820_i0	447	220.302	0	0
NODE_24900_length_432_cov_1.949602_g19390_i0	432	207.162	9.33288	2.87943
NODE_24980_length_430_cov_1.616000_g19469_i0	430	205.355	0	0
NODE_25057_length_428_cov_2.302949_g19542_i0	428	203.525	0	0
NODE_25281_length_423_cov_1.589674_g19752_i0	423	199.155	0	0
NODE_25391_length_420_cov_2.246575_g19860_i0	420	196.57	0	0
NODE_25462_length_418_cov_2.217631_g19929_i0	418	194.857	0	0
NODE_25473_length_418_cov_1.831956_g19940_i0	418	194.857	0	0
NODE_25815_length_410_cov_2.169014_g20268_i0	410	187.88	3.21409	1.09339
NODE_25957_length_407_cov_1.633523_g20410_i0	407	185.373	0	0
NODE_26000_length_406_cov_1.407407_g20451_i0	406	184.432	0	0
NODE_26498_length_395_cov_2.008824_g20935_i0	395	175.228	0	0
NODE_26536_length_394_cov_1.616519_g20972_i0	394	174.358	0	0
NODE_26685_length_391_cov_1.351190_g21119_i0	391	171.765	0	0
NODE_26758_length_389_cov_2.047904_g21189_i0	389	170.003	0	0
NODE_26932_length_385_cov_2.081818_g21359_i0	385	166.582	1.50863	0.578834
NODE_26941_length_385_cov_1.887879_g21368_i0	385	166.582	0.806635	0.309492
NODE_27041_length_383_cov_1.896341_g21465_i0	383	164.922	0	0
NODE_27160_length_380_cov_2.267692_g21582_i0	380	162.398	0	0
NODE_27218_length_379_cov_1.700617_g21637_i0	379	161.644	0	0
NODE_27571_length_372_cov_1.981073_g21985_i0	372	155.92	0	0
NODE_27665_length_370_cov_1.812698_g22078_i0	370	154.191	0	0
NODE_27963_length_365_cov_1.645161_g22371_i0	365	150.376	3.2993	1.40231
NODE_28291_length_359_cov_2.299342_g22692_i0	359	145.574	0	0
NODE_28765_length_351_cov_2.351351_g23163_i0	351	139.307	0	0
NODE_28791_length_351_cov_1.692568_g23189_i0	351	139.307	0	0
NODE_29263_length_342_cov_2.505226_g23660_i0	342	132.304	0	0
NODE_29265_length_342_cov_2.369338_g23662_i0	342	132.304	0	0
NODE_29784_length_334_cov_2.017921_g24178_i0	334	126.204	4.46224	2.25986
NODE_29812_length_334_cov_1.401434_g24206_i0	334	126.204	0	0
NODE_29856_length_333_cov_1.956835_g24250_i0	333	125.422	0	0
NODE_29920_length_332_cov_1.935018_g24314_i0	332	124.655	0	0
NODE_29993_length_331_cov_1.590580_g24387_i0	331	123.987	0	0
NODE_30262_length_326_cov_3.132841_g24654_i0	326	120.331	7.89691	4.19449
NODE_30412_length_324_cov_2.066914_g24803_i0	324	118.754	0	0
NODE_30646_length_321_cov_1.917293_g25037_i0	321	116.675	0	0
NODE_30728_length_320_cov_1.532075_g25118_i0	320	115.953	0	0
NODE_30783_length_319_cov_1.405303_g25173_i0	319	115.243	0	0
NODE_31095_length_314_cov_1.521236_g25483_i0	314	111.635	0	0
NODE_31166_length_313_cov_1.151163_g25554_i0	313	110.945	0	0
NODE_31302_length_311_cov_1.640625_g25690_i0	311	109.401	0	0
NODE_31912_length_302_cov_1.659919_g26298_i0	302	103.238	0	0
NODE_32115_length_299_cov_2.450820_g26500_i0	299	101.07	0	0
NODE_32298_length_297_cov_1.764463_g26683_i0	297	99.7311	0	0
NODE_32886_length_289_cov_1.662393_g27271_i0	289	94.2151	0	0
NODE_33378_length_283_cov_1.614035_g27763_i0	283	90.544	0	0
NODE_34767_length_266_cov_3.497630_g29151_i0	266	79.8831	0	0
NODE_35557_length_258_cov_1.709360_g29939_i0	258	74.9394	0	0
NODE_35667_length_257_cov_1.524752_g30049_i0	257	74.2416	0	0
NODE_41633_length_204_cov_1.684564_g36013_i0	204	45.1404	1.53406	2.17209
NODE_698_length_4521_cov_32.141329_g540_i0	4521	4284.93	422.055	6.29545
NODE_3725_length_2540_cov_15.145309_g3014_i0	2540	2303.93	8.60945	0.23884
NODE_6305_length_1935_cov_23.545789_g1455_i1	1935	1698.93	5.48195	0.206234
NODE_7343_length_1766_cov_3.712305_g493_i2	1766	1529.93	40.3279	1.68475
NODE_14826_length_995_cov_6.104167_g6769_i1	995	758.926	1.81041e-07	1.52468e-08
NODE_16309_length_902_cov_2.226067_g4634_i1	902	665.926	2.20672	0.211798
NODE_16854_length_869_cov_58.675060_g14026_i0	869	632.926	21.1608	2.13688
NODE_19534_length_741_cov_459.181303_g9409_i1	741	505.151	0	0
NODE_28650_length_465_cov_305.437209_g25029_i0	465	236.451	4.58976	1.24065
NODE_29866_length_442_cov_16.280098_g26227_i0	442	216.023	5.86027	1.73388
NODE_34012_length_372_cov_1.433234_g30342_i0	372	155.92	5	2.0496
NODE_46101_length_244_cov_1.363636_g42427_i0	244	66.2974	5.85074	5.64047
NODE_47061_length_237_cov_1.767327_g43387_i0	237	62.0675	2	2.05952
NODE_48124_length_230_cov_1.830769_g44450_i0	230	58.3077	12	13.1539
S72545	674	438.801	5.84922	0.851983
S91058	671	435.844	0	0
S95076	415	192.243	17.2542	5.73649
S110975	409	187.137	0	0
S124854	293	97.0271	5.42324	3.57246
S135682	285	91.7424	10.0743	7.01849
S160639	536	303.436	27.5673	5.80667
S183767	299	101.07	3.29924	2.08636
S204690	584	350.067	11.5054	2.10064
S231095	517	285.385	0	0
S331410	612	377.407	20.3171	3.44075
S375275	381	163.187	3.75582	1.47102
S388396	423	199.155	3.5332	1.1339
S430403	414	191.303	0	0
S439102	1414	1177.93	8.48569	0.460437
S510438	434	208.859	3.44012	1.05274
S616149	311	109.401	3.90349	2.28051
S664596	1155	918.926	29.6094	2.05944
S664995	781	545.042	0	0
S665376	1053	816.926	0	0
S665579	303	103.837	0	0
S665820	1555	1318.93	0	0
S666550	2168	1931.93	0	0
S666938	736	500.151	2.12252	0.271239
S668958	1000	763.926	0	0
S669034	496	265.526	0	0
S669148	1606	1369.93	5.88532	0.274583
S669802	889	652.926	6.92639	0.678022
S669921	963	726.926	8.31678	0.73125
S670874	1492	1255.93	33.4327	1.70141
S672583	1246	1009.93	5.81107	0.367762
S672879	535	302.467	110.999	23.4554
S673566	777	541.151	14.4028	1.7011
S673877	1101	864.926	0	0
S675467	956	719.926	0	0
S675669	2200	1963.93	44.5726	1.45058
S676031	337	128.483	2.36532	1.17664
S676442	1050	813.926	49.4152	3.8804
S676827	432	207.162	2.28563	0.705176
S678126	620	385.216	170.617	28.3086
S678248	2707	2470.93	79.2096	2.04889
S679063	394	174.358	0	0
S679446	693	457.53	3.40583	0.475778
S679633	845	608.926	0	0
S680382	358	144.816	0	0
S680833	1094	857.926	5.80974	0.43282
S681233	416	193.101	8.48831	2.80955
S681799	837	600.986	23.0012	2.44616
S681915	1094	857.926	24.483	1.82396
S682895	965	728.926	6.018	0.527678
S683084	531	298.588	12.2124	2.61414
S685081	1664	1427.93	0	0
S686407	388	169.13	4.69231	1.77323
S687538	555	321.777	1.40581	0.279237
S687880	283	90.544	0	0
S688251	1365	1128.93	30.705	1.73838
S688548	1326	1089.93	48.458	2.84164
S689160	395	175.228	0	0
S689286	969	732.926	0	0
S689525	744	508.151	3.80082	0.478063
S689657	1332	1095.93	52.888	3.08444
S690306	817	580.986	14.4179	1.58612
S691387	1792	1555.93	25.9763	1.06706
S691635	1184	947.926	6.55123	0.441722
S691770	1987	1750.93	24.6713	0.900586
S691980	1415	1178.93	31.2972	1.69676
S692383	404	182.684	9.54246	3.33857
S692559	3023	2786.93	217.271	4.98285
S692603	903	666.926	0	0
S693106	991	754.926	8.91424	0.754711
S693388	437	211.532	5.26832	1.59183
S694312	413	190.323	0	0
S697349	1371	1134.93	8.11625	0.457076
S698790	670	434.844	22.8238	3.3547
S700200	1706	1469.93	44.2749	1.92514
S701905	807	570.986	2.62719	0.294081
S702814	2561	2324.93	77.9891	2.144
S703230	956	719.926	58.5679	5.19963
S703238	635	400.177	8.70269	1.38996
S705925	2132	1895.93	24.05	0.810765
S706108	3337	3100.93	42.1922	0.869644
S707192	5954	5717.93	91.8969	1.02722
S707471	846	609.926	0	0
J664606	1896	1659.93	22.952	0.883756
J664705	792	556.042	10.8517	1.24736
J664749	1245	1008.93	18.3108	1.15998
J664958	1282	1045.93	7.90106	0.48282
J665417	921	684.926	27.2401	2.54194
J665482	1002	765.926	14.167	1.1822
J665726	266	79.8831	0	0
J665909	1762	1525.93	0	0
J667033	778	542.151	4.04087	0.476383
J667377	370	154.191	1.33787	0.554571
J667537	1730	1493.93	5.54722	0.237327
J667539	2315	2078.93	21.8879	0.672924
J667793	1702	1465.93	0	0
J667984	1117	880.926	12.9968	0.94297
J668464	1792	1555.93	0	0
J668560	1582	1345.93	8.8788	0.421632
J668573	1947	1710.93	0	0
J668805	740	504.151	2.88307	0.365507
J669603	1604	1367.93	0	0
J669748	338	129.187	3.30488	1.63507
J669971	1458	1221.93	56.1364	2.9363
J670222	349	137.603	4.78952	2.22466
J670309	1434	1197.93	11.9281	0.636419
J671295	342	132.304	0	0
J671371	2878	2641.93	0	0
J671452	3071	2834.93	0.92866	0.020937
J671504	898	661.926	421.645	40.7135
J671654	943	706.926	3.83987	0.34717
J671700	1174	937.926	14.8017	1.00866
J672475	2101	1864.93	17.5404	0.601143
J672560	1113	876.926	19.1042	1.3924
J672980	1321	1084.93	6.61692	0.389813
J673038	520	288.211	15.473	3.43135
J673134	643	408.015	0	0
J673386	4404	4167.93	0	0
J673736	434	208.859	1.54995	0.474314
J674049	836	599.986	2.55508	0.272185
J674065	876	639.926	4.67755	0.467185
J674392	741	505.151	3.27564	0.414453
J674659	538	305.344	0	0
J674767	1673	1436.93	77.1966	3.43371
J675022	2394	2157.93	61.8963	1.83328
J675072	3284	3047.93	65.0989	1.36512
J676577	1075	838.926	23.6648	1.80293
J676757	1968	1731.93	18.5075	0.682997
J677126	2190	1953.93	32.943	1.07759
J677325	1838	1601.93	10.5697	0.421715
J677436	2119	1882.93	18.9316	0.642622
J677752	769	533.151	14.6641	1.75795
J677849	341	131.515	0	0
J677856	317	113.751	2.99817	1.68462
J678607	4284	4047.93	55.2743	0.872753
R664474	919	682.926	7.52958	0.70469
R664611	1237	1000.93	7.92714	0.506192
R664841	3152	2915.93	0	0
R668588	861	624.926	0	0
R668992	2240	2003.93	6.52334e-07	2.0806e-08
R675963	471	241.988	0	0
R676502	669	433.844	4.45565	0.656413
R680465	2646	2409.93	0	0
R681047	3471	3234.93	180.855	3.57327
R681367	4244	4007.93	0.00261165	4.16482e-05
R685348	325	119.543	9.87271	5.27851
R688033	973	736.926	10.5596	0.915852
R688774	2358	2121.93	78.1339	2.35348
R689472	422	198.342	0	0
R696060	1545	1308.93	0	0
R707040	337	128.483	2.64765	1.31708
R712853	558	324.744	0	0
R717260	329	122.491	2.95767	1.54329
R721732	462	233.692	4.70614	1.28713
R721761	1308	1071.93	0	0
TRINITY_DN6603_c0_g3_i1	234	60.4649	5	5.28527
TRINITY_DN6684_c0_g1_i1	294	97.7141	3.97719	2.60147
TRINITY_DN9783_c0_g3_i1	252	71.1595	2	1.79638
TRINITY_DN9741_c0_g2_i1	201	43.6601	0	0
TRINITY_DN10924_c0_g3_i1	223	54.9014	1.34604	1.56702
TRINITY_DN19291_c0_g2_i1	212	49.1875	4	5.19764
TRINITY_DN8772_c0_g1_i1	868	631.926	0	0
TRINITY_DN8765_c0_g4_i1	905	668.926	10.3596	0.989844
TRINITY_DN9292_c0_g1_i1	368	152.594	4	1.67542
TRINITY_DN9218_c0_g1_i1	666	430.844	2.79461	0.414573
TRINITY_DN9218_c0_g3_i1	272	83.4518	3	2.29766
TRINITY_DN9213_c0_g1_i2	1280	1043.93	57.013	3.49064
TRINITY_DN14829_c0_g2_i1	241	64.4449	3	2.97532
TRINITY_DN14844_c0_g1_i1	1127	890.926	9.10058	0.652872
TRINITY_DN14869_c0_g4_i1	261	76.7455	1	0.832813
TRINITY_DN13424_c0_g2_i1	305	105.251	2	1.21452
TRINITY_DN1439_c1_g2_i1	1019	782.926	4.9445	0.403647
TRINITY_DN17489_c0_g1_i2	383	164.922	0	0
TRINITY_DN9421_c0_g3_i1	225	55.8916	7	8.00483
TRINITY_DN9432_c0_g3_i1	705	469.391	27.666	3.76714
TRINITY_DN9432_c0_g6_i1	1157	920.926	35.9437	2.49459
TRINITY_DN9471_c0_g2_i1	216	51.3054	2	2.49154
TRINITY_DN11822_c0_g3_i1	213	49.8251	9.1643	11.7558
TRINITY_DN12517_c0_g2_i1	741	505.151	17.0268	2.15433
TRINITY_DN12537_c0_g2_i1	601	366.631	12.4293	2.16679
TRINITY_DN3669_c0_g7_i1	664	428.844	10.5398	1.57085
TRINITY_DN3615_c0_g1_i2	487	257.03	8.99615	2.23704
TRINITY_DN8126_c0_g5_i1	717	481.248	18.8494	2.50339
TRINITY_DN8192_c0_g6_i1	236	61.4541	1	1.04004
TRINITY_DN11943_c0_g4_i1	253	71.8072	2	1.78017
TRINITY_DN16759_c0_g4_i1	297	99.7311	2	1.28174
TRINITY_DN16760_c0_g1_i1	264	78.6746	6	4.87435
TRINITY_DN684_c0_g4_i1	209	47.6827	3	4.02125
TRINITY_DN21401_c0_g4_i1	464	235.548	2	0.542689
TRINITY_DN6966_c0_g3_i1	519	287.327	4.23048	0.941053
TRINITY_DN6902_c0_g2_i1	796	559.986	9.66853	1.10353
TRINITY_DN8032_c0_g4_i1	223	54.9014	0	0
TRINITY_DN8064_c0_g2_i1	348	136.959	5.73758	2.67755
TRINITY_DN22151_c0_g1_i3	702	466.391	38.7846	5.31508
TRINITY_DN15715_c0_g3_i1	822	585.986	14.6307	1.5958
TRINITY_DN7688_c0_g2_i2	318	114.532	0	0
TRINITY_DN7611_c0_g3_i1	224	55.3912	0	0
TRINITY_DN24214_c0_g1_i1	217	51.7662	0	0
TRINITY_DN11009_c0_g1_i1	220	53.3265	0	0
TRINITY_DN23810_c0_g5_i1	216	51.3054	1	1.24577
TRINITY_DN15530_c0_g3_i1	625	390.216	9.94946	1.62965
TRINITY_DN15515_c0_g1_i1	221	53.9002	0	0
TRINITY_DN15547_c0_g1_i1	610	375.482	15.518	2.64147
TRINITY_DN1360_c0_g1_i5	1396	1159.93	0	0
TRINITY_DN1378_c0_g9_i1	669	433.844	1.90786	0.281069
TRINITY_DN5296_c0_g1_i1	300	101.662	0	0
TRINITY_DN1862_c0_g1_i2	249	69.3306	0	0
TRINITY_DN1870_c0_g2_i2	983	746.926	38.6386	3.30632
TRINITY_DN1856_c0_g1_i3	699	463.438	5.94941	0.820509
TRINITY_DN18932_c0_g1_i1	266	79.8831	0	0
TRINITY_DN9032_c0_g1_i1	361	147.281	8.99982	3.90559
TRINITY_DN20590_c0_g2_i1	313	110.945	0	0
TRINITY_DN20522_c0_g2_i1	2205	1968.93	9.52357	0.309151
TRINITY_DN6360_c0_g3_i1	231	58.8095	1.26613	1.37604
TRINITY_DN24769_c0_g6_i1	241	64.4449	5	4.95886
TRINITY_DN2394_c0_g1_i3	1947	1710.93	4.72865	0.176647
TRINITY_DN2344_c0_g1_i1	682	446.712	2.80798	0.40176
TRINITY_DN2309_c0_g2_i1	203	44.75	0	0
TRINITY_DN2397_c0_g1_i1	935	698.926	22.3525	2.04407
TRINITY_DN2330_c0_g2_i1	991	754.926	16.4247	1.39057
TRINITY_DN4632_c0_g1_i1	230	58.3077	0	0
TRINITY_DN20247_c0_g3_i1	272	83.4518	0	0
TRINITY_DN20215_c1_g2_i1	225	55.8916	12.7174	14.543
TRINITY_DN902_c0_g1_i2	1493	1256.93	44.4995	2.2628
TRINITY_DN3029_c0_g3_i1	246	67.5239	3.52295	3.33464
TRINITY_DN3072_c0_g2_i1	338	129.187	0	0
TRINITY_DN16896_c0_g3_i1	235	60.8918	0	0
TRINITY_DN16872_c0_g1_i1	261	76.7455	1	0.832813
TRINITY_DN8512_c0_g2_i1	351	139.307	1.31077	0.601387
TRINITY_DN11255_c0_g2_i1	217	51.7662	4.68599	5.78569
TRINITY_DN22523_c0_g3_i1	796	559.986	11.9661	1.36576
TRINITY_DN22697_c0_g2_i1	249	69.3306	5	4.60941
TRINITY_DN2094_c2_g1_i4	3758	3521.93	24.7575	0.44929
TRINITY_DN5004_c0_g3_i1	549	316.001	9.43318	1.90796
TRINITY_DN5032_c0_g4_i1	270	82.2429	3.44103	2.67418
TRINITY_DN5045_c0_g3_i1	255	73.0326	4.42198	3.86991
TRINITY_DN32039_c0_g1_i1	259	75.5572	8	6.76729
TRINITY_DN5498_c0_g2_i1	643	408.015	0	0
TRINITY_DN5488_c0_g3_i1	653	418.015	4.53515	0.693426
TRINITY_DN15979_c0_g2_i1	232	59.4248	0.122429	0.131679
TRINITY_DN18482_c0_g2_i1	220	53.3265	1	1.19855
